method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv20,Karthikeya27adv20,train,500,0,0.0,78888,78888,453,0.906,5.742318223303925,collision_or_out_of_road_or_policy_safety_stop,157.77599999999993,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv20,Karthikeya27adv20,test,300,0,0.0,15489,15489,299,0.9966666666666667,19.30402220930983,collision_or_out_of_road_or_policy_safety_stop,51.63,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
