method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
rnd,DQN + RND,train,500,649.9763372116722,649.3964209549999,649.9233519206755,649.3447526760015,1.299846703841351,1.298689505352003
rnd,DQN + RND,test,300,3490.65977021819,3489.6977020900003,3490.6397488550283,3489.678679000004,11.635465829516761,11.632262263333347
