phase,experiment,method,episode,env_reward,training_reward,steps,termination_reason,ended_before_max_steps,collision,collision_actor_type,collision_actor_id,collision_actor_role_name,collision_intensity,stuck,stuck_step_count,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,ram_used_mb,ram_total_mb,ram_percent,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,replay_buffer_size,learn_steps,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,median_50_first,Median First,40,-207.80429649268808,-196.14475741437235,305,collision,True,True,static.building,0,,8628.3525390625,False,0,11.645074605941772,6.11143297200033,11.642216796875,2.8779296875,0.0,0.0,0.0,0.0,41.0,5835.0,49140.0,121.47,35.0,0.879071134841833,305,0.13428255586453608,0.036885171419439824,0.13428255586453608,8854,8791,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'median_first_phase': 305}
train,median_50_first,Median First,41,107.55386321515027,108.40325759788105,50,stuck,True,False,none,-1,,0.0,True,50,1.653594970703125,0.9706388670001616,1.6462916259765625,2.8779296875,0.0,0.0,0.0,0.0,33.0,5835.0,49140.0,111.64,35.0,0.7636691750586033,50,0.0699241377483122,0.016288646277131506,0.0699241377483122,8904,8841,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'median_first_phase': 50}
train,median_50_first,Median First,42,107.55345559928924,108.26010685966148,50,stuck,True,False,none,-1,,0.0,True,50,1.5353195667266846,0.8953054700004941,1.5324306640625,2.8779296875,0.0,0.0,0.0,0.0,33.0,5835.0,49140.0,115.07,35.0,0.9030562702566385,50,0.1380651262588799,0.012752373944855655,0.1380651262588799,8954,8891,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'median_first_phase': 50}
train,median_50_first,Median First,43,306.80382702645284,316.65137948310417,273,collision,True,True,static.vegetation,0,,7311.6185803825165,False,0,8.446853876113892,5.124340975999985,8.444373046875,2.8779296875,0.0,0.0,0.0,0.0,27.0,5835.0,49140.0,122.63,35.0,0.9550067410145924,273,0.05156078129740698,0.035556012907361226,0.05156078129740698,9227,9164,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'median_first_phase': 273}
train,median_50_first,Median First,44,845.1306871925874,863.0759960072131,500,max_steps,False,False,none,-1,,0.0,False,0,16.977038621902466,8.884597260000191,16.96885546875,2.8779296875,0.0,0.0,0.0,0.0,27.0,5835.0,49140.0,107.61,34.0,0.9546749523691833,500,0.025538984277343843,0.035635227786477784,0.025538984277343843,9727,9664,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'median_first_phase': 500}
train,median_50_first,Median First,45,403.72719295271446,414.7800402780589,302,collision,True,True,static.static,0,,192.65331509659674,False,0,10.186683654785156,5.251916290999361,10.1838701171875,2.8779296875,0.0,0.0,0.0,0.0,28.0,5835.0,49140.0,107.43,34.0,0.800012828510822,302,0.054795595110729046,0.03605087625202077,0.054795595110729046,10029,9966,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'median_first_phase': 302}
train,median_50_first,Median First,46,939.4115071068358,954.3972867595148,500,max_steps,False,False,none,-1,,0.0,False,0,15.025805473327637,9.588461094000195,15.022921875,2.8779296875,0.0,0.0,0.0,0.0,28.0,5835.0,49140.0,113.04,35.0,0.980114709764719,500,0.02763445497158682,0.029695214755646425,0.02763445497158682,10529,10466,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'median_first_phase': 500}
train,median_50_first,Median First,47,542.724094418812,557.6134134016276,418,collision,True,True,static.building,0,,10186.7958984375,False,0,13.25302004814148,7.6760981469997205,13.2418984375,2.8779296875,0.0,0.0,0.0,0.0,24.0,5835.0,49140.0,126.31,35.0,0.7617414723591585,418,0.016860764661946435,0.035451772695045264,0.016860764661946435,10947,10884,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'median_first_phase': 418}
train,median_50_first,Median First,48,821.3661712147791,839.9182183213298,500,max_steps,False,False,none,-1,,0.0,False,0,14.70695972442627,8.936904758999844,14.7044677734375,2.8779296875,0.0,0.0,0.0,0.0,42.0,5835.0,49140.0,161.25,39.0,0.8594808499850333,500,0.026086982018110574,0.03684322439292053,0.026086982018110574,11447,11384,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'median_first_phase': 500}
train,median_50_first,Median First,49,-142.44633261319584,-142.07939841504162,50,stuck,True,False,none,-1,,0.0,True,50,1.5403034687042236,0.9655915189996449,1.5375345458984375,2.8779296875,0.0,0.0,0.0,0.0,36.0,5835.0,49140.0,116.41,36.0,1.0144987622648478,50,0.09335320677841082,0.006405151895300607,0.09335320677841082,11497,11434,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'median_first_phase': 50}
train,median_50_first,Median First,50,313.7452840973029,324.9861703402714,319,collision,True,True,traffic.traffic_light,15,,95.15892028809944,False,0,9.89220905303955,6.131699700999889,9.889271484375,2.8779296875,0.0,0.0,0.0,0.0,35.0,5835.0,49140.0,137.16,36.0,0.9857008964185338,319,0.07757908961785662,0.03446209701281415,0.07757908961785662,11816,11753,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'median_first_phase': 319}
