phase,experiment,method,episode,env_reward,training_reward,steps,termination_reason,ended_before_max_steps,collision,collision_actor_type,collision_actor_id,collision_actor_role_name,collision_intensity,stuck,stuck_step_count,wall_time_seconds,cpu_time_seconds,gpu_time_seconds,gpu_memory_mb,process_memory_mb,ram_used_mb,ram_total_mb,ram_percent,gpu_util_percent,gpu_memory_used_mb_smi,gpu_memory_total_mb_smi,gpu_power_watts,gpu_temperature_c,average_loss,loss_updates,average_rnd_intrinsic,average_count_intrinsic,average_rnd_loss,replay_buffer_size,learn_steps,epsilon,gamma,learning_rate,lr_multiplier,dqn_technology,rnd_beta,count_beta,count_state_bin_size,action_source_counts
train,median_50,Median 50,23,230.76317357053512,242.50488189736527,284,collision,True,True,static.building,0,,11969.840108346058,False,0,9.179859638214111,5.023150072000135,9.17164453125,3.74951171875,0.0,0.0,0.0,0.0,28.0,5837.0,49140.0,105.73,34.0,0.6603598449261151,284,0.20140004409768153,0.03933004296335436,0.20140004409768153,6507,6444,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 226, 'median50_explore': 58}"
train,median_50,Median 50,24,107.55337352209106,108.42619333978391,50,stuck,True,False,none,-1,,0.0,True,50,2.0161681175231934,0.9459445359989331,2.0134268798828123,3.74951171875,0.0,0.0,0.0,0.0,31.0,5837.0,49140.0,114.05,35.0,0.8631048204004764,50,0.0434276290750131,0.017022120063108107,0.0434276290750131,6557,6494,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 39, 'median50_explore': 11}"
train,median_50,Median 50,25,678.715148640934,697.2162384975468,500,max_steps,False,False,none,-1,,0.0,False,0,17.16126275062561,9.517394266998963,17.15849609375,3.74951171875,0.0,0.0,0.0,0.0,26.0,5837.0,49140.0,104.19,34.0,0.6841561538800597,500,0.04288713620731142,0.03657330835115183,0.04288713620731142,7057,6994,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 401, 'median50_explore': 99}"
train,median_50,Median 50,26,97.79073439120117,115.56598523209507,444,collision,True,True,static.static,0,,17001.91538040337,False,0,14.4891197681427,7.957040249000784,14.48644921875,3.74951171875,0.0,0.0,0.0,0.0,32.0,5837.0,49140.0,109.44,34.0,0.7232626926170679,444,0.05628541536796482,0.03947149458707227,0.05628541536796482,7501,7438,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'median50_explore': 112, 'greedy': 332}"
train,median_50,Median 50,27,815.4679126783882,833.9422949677232,500,max_steps,False,False,none,-1,,0.0,False,0,14.815279006958008,8.67041780100044,14.81221484375,3.74951171875,0.0,0.0,0.0,0.0,28.0,5837.0,49140.0,106.99,35.0,0.7167603546641768,500,0.07188743419433012,0.0362298902367289,0.07188743419433012,8001,7938,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 407, 'median50_explore': 93}"
train,median_50,Median 50,28,132.36571642201326,142.79138762870673,253,collision,True,True,static.vegetation,0,,12738.945894250755,False,0,7.388475656509399,4.631812666999394,7.38587109375,3.74951171875,0.0,0.0,0.0,0.0,37.0,5837.0,49140.0,146.18,36.0,0.6549374974027217,253,0.0872838885883208,0.04033534770183818,0.0872838885883208,8254,8191,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'median50_explore': 58, 'greedy': 195}"
train,median_50,Median 50,29,209.46460051244776,223.0267599370252,337,collision,True,True,static.car,0,,12968.755492040535,False,0,10.313035726547241,6.5167345110003225,10.310162109375,3.74951171875,0.0,0.0,0.0,0.0,34.0,5837.0,49140.0,153.84,38.0,0.6364812282928285,337,0.10598140302324392,0.03918398248186541,0.10598140302324392,8591,8528,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'median50_explore': 72, 'greedy': 265}"
train,median_50,Median 50,30,-197.8488909937251,-197.7932916272986,1,collision,True,True,static.car,0,,91.75224639987432,False,1,0.03445100784301758,0.0260474989991053,0.03165769577026367,3.74951171875,0.0,0.0,0.0,0.0,33.0,5837.0,49140.0,109.74,35.0,0.15499775111675262,1,0.5599366426467896,0.05,0.5599366426467896,8592,8529,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,{'greedy': 1}
train,median_50,Median 50,31,726.6635162945739,744.2992450833162,500,max_steps,False,False,none,-1,,0.0,False,0,15.63982605934143,9.284929828001623,15.6331357421875,3.74951171875,0.0,0.0,0.0,0.0,42.0,5837.0,49140.0,135.72,36.0,0.7730639377050101,500,0.050594187841488746,0.03476551569907061,0.050594187841488746,9092,9029,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 410, 'median50_explore': 90}"
train,median_50,Median 50,32,1044.5579892419082,1057.298465913357,500,max_steps,False,False,none,-1,,0.0,False,0,15.901832342147827,9.246427097999913,15.8993857421875,3.74951171875,0.0,0.0,0.0,0.0,34.0,5837.0,49140.0,143.12,36.0,0.7651353034116328,500,0.014635556959266978,0.02533459777330595,0.014635556959266978,9592,9529,0.2,0.99,5e-05,1.0,DQN + RND + CountBased + TargetNetwork + ReplayBuffer + Adam,0.01,0.05,1.0,"{'greedy': 399, 'median50_explore': 101}"
