method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,258,285,2215,collision,6.906835744995645,116.47855530474041,0.516,0.57,0,0.0,500,1.0,225.73363431151242,collision_or_out_of_road,4.429999999999999
epsilon,Epsilon Greedy,test,300,300,0,1795,collision,5.9833333333333325,167.13091922005572,1.0,0.0,0,0.0,300,1.0,167.13091922005572,collision_or_out_of_road,5.9833333333333325
