episode,cumulative_pools_created
6,1
6,2
7,3
7,4
7,5
62,6
71,7
71,8
73,9
75,10
78,11
78,12
78,13
78,14
94,15
94,16
94,17
94,18
102,19
102,20
102,21
102,22
102,23
102,24
102,25
102,26
102,27
102,28
102,29
113,30
116,31
116,32
116,33
116,34
116,35
116,36
116,37
116,38
116,39
116,40
116,41
116,42
116,43
116,44
116,45
116,46
116,47
116,48
116,49
116,50
116,51
116,52
116,53
116,54
116,55
116,56
116,57
116,58
116,59
116,60
116,61
116,62
118,63
118,64
118,65
118,66
118,67
118,68
118,69
118,70
118,71
118,72
118,73
118,74
126,75
126,76
130,77
130,78
130,79
138,80
157,81
166,82
166,83
172,84
172,85
180,86
189,87
189,88
189,89
202,90
205,91
205,92
205,93
