series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,421.80175145403337,7.030029190900556,0.8436035029080667,0.8447618015015905,0.31499214558316524,0.1581459029985126,0.6289094647509046,1.0391715059995477,1.3733271883516862,2.019463876997179,417.3825401840007,0.8347650803680013,43889,87.778,9.610648487184337
epsilon,Epsilon Greedy,baseline,epsilon,test,300,157.11731800300913,2.6186219667168187,0.5237243933433637,0.503011709999555,0.14442855321203918,0.2614327609990141,0.416929854751288,0.6060337355011143,0.7780802948978817,1.3746508789990912,157.23701303499934,0.5241233767833311,23112,77.04,6.798084025744597
noisy,NoisyNet DQN,baseline,noisy,train,500,459.3928628039648,7.656547713399414,0.9187857256079296,0.6161738189985044,0.9832685485063416,0.1826314400022965,0.4249902382525761,0.9226668097489892,3.131042645851251,5.940420327999163,455.8211705490005,0.911642341098001,42987,85.974,10.686785837671035
noisy,NoisyNet DQN,baseline,noisy,test,300,157.93107581709046,2.632184596951508,0.5264369193903016,0.5137220120013808,0.13431629533616365,0.2729368969958159,0.42428344299696613,0.6177925947522453,0.7687132220959029,0.9371625459971256,158.0561930009976,0.526853976669992,23239,77.46333333333334,6.795949731790975
rnd,DQN + RND,baseline,rnd,train,500,457.67481595998834,7.627913599333139,0.9153496319199766,0.9159570900010294,0.4393537113543748,0.1311223020020406,0.5648348680042545,1.1926415687503322,1.581361070246565,3.2009866970038274,451.61062624099804,0.9032212524819961,40406,80.812,11.326902340246209
rnd,DQN + RND,baseline,rnd,test,300,157.91367919701588,2.631894653283598,0.5263789306567196,0.520958814999176,0.1316348311878133,0.2736233899995568,0.4290259455010528,0.6132742362497083,0.7425031692513587,0.975352091001696,158.03807856399976,0.5267935952133326,23118,77.06,6.830767332685175
Karthikeya27adv8,Policy (Karthikeya27adv8),policy,Karthikeya27adv8,train,500,377.1581931519322,6.285969885865537,0.7543163863038644,0.6098287390050245,0.5385685405428301,0.1573617820104118,0.46076367348723574,0.8748963414909667,1.678845376234674,6.149653683009092,3222.294067942996,6.444588135885993,29189,58.378,12.921244069749982
Karthikeya27adv8,Karthikeya27adv8 Pure DQN,policy,Karthikeya27adv8,test,300,118.83543137196102,1.980590522866017,0.3961181045732034,0.31906210399756674,0.29510665057320357,0.1172118429967667,0.20913898850994878,0.4396936967386864,1.0895298040064516,1.700519620993873,118.92670540100153,0.39642235133667175,18134,60.446666666666665,6.553183598321442
Karthikeya27adv20,Policy (Karthikeya27adv20),policy,Karthikeya27adv20,train,500,350.22440005211683,5.837073334201947,0.7004488001042337,0.6432331604992214,0.38809427044459305,0.1539798080048058,0.3559303344973159,1.0013238190003904,1.357151099100883,2.8967096699998365,3209.188489974,6.4183769799479995,25204,50.408,13.895588003972259
Karthikeya27adv20,Karthikeya27adv20 Pure DQN,policy,Karthikeya27adv20,test,300,152.0373423969504,2.5339557066158402,0.506791141323168,0.2222532749983656,0.5425473245166667,0.1038618669990683,0.18002379175050007,0.8717551052504859,1.7114049193016398,2.204759806998481,152.17515903399863,0.5072505301133288,42629,142.09666666666666,3.5665237842067703
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,train,500,584.6297343270344,9.743828905450574,1.1692594686540687,1.13532123549885,0.5051929353381823,0.1618192210007691,0.7878678642464365,1.4254872140045336,2.0429614922966706,3.415012775003561,4972.112624127009,9.94422524825402,36615,73.23,15.966946178534325
Karthikeya27adv23,Karthikeya27adv23 Pure DQN,policy,Karthikeya27adv23,test,300,154.00323176400707,2.5667205294001176,0.5133441058800235,0.4960561549960403,0.13719871594681624,0.2773394260002533,0.4091813967497728,0.598240693750995,0.7379026520942717,1.1321644499985268,154.1077384429991,0.5136924614766637,22738,75.79333333333334,6.7729453674028965
