series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,419.9410653090672,6.99901775515112,0.8398821306181344,0.8424231550015975,0.30250295106974856,0.162459671999386,0.617739633002202,1.0259787372524443,1.3326480916555736,1.948782544997812,416.57468015699976,0.8331493603139996,44304,88.608,9.478626428969555
epsilon,Epsilon Greedy,baseline,epsilon,test,300,154.75198472202464,2.5791997453670774,0.5158399490734155,0.49970950149872806,0.13542562443053707,0.2686578889988595,0.4147098574994743,0.6087352369995642,0.7530858388992784,0.9574499290029052,154.87193882900033,0.5162397960966678,22766,75.88666666666667,6.797504380305044
noisy,NoisyNet DQN,baseline,noisy,train,500,417.6824175899674,6.961373626499456,0.8353648351799348,0.5967813114912133,0.8528747010098939,0.162102103990037,0.43521215549844783,0.8356812137462839,2.294954962348847,5.514415794998058,414.4986885910008,0.8289973771820016,38894,77.788,10.73899361315286
noisy,NoisyNet DQN,baseline,noisy,test,300,157.49897130398313,2.6249828550663854,0.5249965710132771,0.5067590760008898,0.130777486761336,0.2834994480072055,0.4262417245008691,0.60525931425218,0.7691746339551173,0.9396603879868052,157.62805701000104,0.5254268567000034,23239,77.46333333333334,6.777355794310561
rnd,DQN + RND,baseline,rnd,train,500,502.36750117690826,8.372791686281804,1.0047350023538166,1.0036809930024901,0.3700578772708876,0.208577426004922,0.7486524885025574,1.248663522506831,1.6502966586922412,2.250845621994813,496.66169948200195,0.9933233989640039,44337,88.674,11.330660648598423
rnd,DQN + RND,baseline,rnd,test,300,157.82309118603007,2.630384853100501,0.5260769706201003,0.5048835494962987,0.13439409857647114,0.26625812400016,0.4214287882496137,0.6113312017441785,0.7645414584541869,0.9594647479971172,157.93970010700104,0.5264656670233369,23207,77.35666666666667,6.80066752212824
Karthikeya27adv8,Policy (Karthikeya27adv8),policy,Karthikeya27adv8,train,500,466.76368258894945,7.779394709815824,0.9335273651778989,0.9048113829921931,0.3324706835789406,0.2692998190032085,0.6733587205053482,1.1666797985017183,1.4953190121043005,2.21044957000413,4038.42861659,8.07685723318,35160,70.32,13.275417593542363
Karthikeya27adv8,Karthikeya27adv8 Pure DQN,policy,Karthikeya27adv8,test,300,130.23044375609607,2.1705073959349344,0.4341014791869869,0.42216956650372595,0.14245293728207076,0.1586723140062531,0.3309359705053794,0.5244069307445898,0.6811659480881647,1.130539031000808,130.34339489000286,0.43447798296667617,19747,65.82333333333334,6.594948283592245
Karthikeya27adv20,Policy (Karthikeya27adv20),policy,Karthikeya27adv20,train,500,463.09884397496353,7.718314066249392,0.9261976879499271,0.9027956555000856,0.33003149455723146,0.2539418220039806,0.6742355587502971,1.1410662269991008,1.4562697126053534,2.3033632379956543,4027.448763744998,8.054897527489995,35115,70.23,13.18806333404424
Karthikeya27adv20,Karthikeya27adv20 Pure DQN,policy,Karthikeya27adv20,test,300,146.08995951199176,2.434832658533196,0.4869665317066392,0.4716035339988593,0.1216062141415181,0.2473431780017563,0.3968885074991703,0.5706143662464456,0.7147201479489013,0.871339668003202,146.21286608800665,0.4873762202933555,23182,77.27333333333333,6.301870395651443
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,train,500,473.3221377709706,7.888702296182843,0.9466442755419412,0.9116515394998714,0.38434171517655014,0.2378047159982088,0.6876788335002857,1.1524850914975104,1.5212676602011916,3.9318859960003465,4228.150573187995,8.45630114637599,35586,71.172,13.300796317961293
Karthikeya27adv23,Karthikeya27adv23 Pure DQN,policy,Karthikeya27adv23,test,300,127.52436090199262,2.1254060150332106,0.4250812030066421,0.4150784024986933,0.14091951122550653,0.1632212929980596,0.3135837592499229,0.5162670909994631,0.6790963464500238,0.8703794259999995,127.61955262100673,0.4253985087366891,19455,64.85,6.554837363248143
