method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
Karthikeya27adv8highwayV3,Karthikeya27adv8highwayV3,train,100,14,87,353,collision,14.428571428571429,39.6600566572238,0.14,0.87,0,0.0,100,1.0,283.28611898017,collision_or_out_of_road,3.53
Karthikeya27adv8highwayV3,Karthikeya27adv8highwayV3,test,50,50,0,746,collision,14.919999999999996,67.02412868632707,1.0,0.0,0,0.0,50,1.0,67.02412868632707,collision_or_out_of_road,14.919999999999996
