method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
noisy,NoisyNet DQN,train,500,423,86,2791,collision,6.273141238714761,151.55858115370836,0.846,0.172,0,0.0,500,1.0,179.14725904693657,collision_or_out_of_road,5.581999999999999
noisy,NoisyNet DQN,test,300,300,0,1743,collision,5.81,172.1170395869191,1.0,0.0,0,0.0,300,1.0,172.1170395869191,collision_or_out_of_road,5.81
