episode,cumulative_pools_created
139,1
141,2
150,3
152,4
157,5
164,6
164,7
164,8
165,9
169,10
171,11
173,12
182,13
183,14
196,15
201,16
217,17
222,18
224,19
227,20
228,21
229,22
230,23
236,24
237,25
250,26
259,27
276,28
277,29
278,30
281,31
282,32
283,33
284,34
293,35
296,36
303,37
305,38
314,39
320,40
323,41
333,42
341,43
343,44
344,45
