episode,cumulative_pools_created
37,1
37,2
37,3
37,4
37,5
37,6
37,7
37,8
37,9
37,10
37,11
37,12
37,13
40,14
40,15
40,16
41,17
41,18
42,19
42,20
43,21
43,22
45,23
45,24
49,25
50,26
55,27
55,28
57,29
61,30
63,31
63,32
66,33
67,34
67,35
71,36
72,37
75,38
77,39
78,40
79,41
80,42
81,43
81,44
82,45
85,46
88,47
97,48
97,49
100,50
106,51
113,52
115,53
118,54
125,55
127,56
127,57
130,58
130,59
138,60
146,61
147,62
161,63
162,64
163,65
164,66
165,67
165,68
165,69
165,70
165,71
165,72
165,73
166,74
166,75
166,76
166,77
166,78
166,79
166,80
167,81
167,82
169,83
170,84
170,85
170,86
170,87
170,88
170,89
172,90
172,91
173,92
173,93
173,94
173,95
173,96
173,97
173,98
173,99
173,100
174,101
174,102
174,103
174,104
175,105
175,106
176,107
176,108
176,109
177,110
177,111
177,112
177,113
177,114
177,115
177,116
177,117
178,118
178,119
178,120
179,121
179,122
179,123
179,124
179,125
179,126
179,127
179,128
180,129
180,130
181,131
182,132
182,133
182,134
184,135
186,136
186,137
186,138
186,139
186,140
186,141
186,142
186,143
187,144
187,145
187,146
187,147
187,148
187,149
189,150
189,151
189,152
189,153
189,154
190,155
190,156
191,157
191,158
191,159
191,160
191,161
191,162
192,163
192,164
192,165
193,166
193,167
194,168
194,169
194,170
194,171
196,172
196,173
197,174
197,175
198,176
198,177
198,178
198,179
199,180
199,181
200,182
200,183
200,184
201,185
201,186
202,187
202,188
204,189
204,190
207,191
208,192
208,193
209,194
210,195
210,196
210,197
211,198
211,199
211,200
212,201
212,202
213,203
213,204
213,205
214,206
214,207
215,208
215,209
215,210
215,211
215,212
217,213
218,214
218,215
218,216
219,217
219,218
220,219
220,220
220,221
222,222
223,223
223,224
223,225
225,226
225,227
225,228
226,229
226,230
227,231
227,232
227,233
228,234
228,235
231,236
231,237
232,238
232,239
232,240
232,241
233,242
233,243
234,244
234,245
235,246
236,247
236,248
236,249
237,250
238,251
238,252
238,253
238,254
238,255
238,256
238,257
238,258
238,259
238,260
240,261
240,262
241,263
241,264
241,265
241,266
242,267
242,268
242,269
243,270
244,271
244,272
244,273
244,274
244,275
244,276
245,277
245,278
246,279
247,280
248,281
249,282
250,283
250,284
251,285
251,286
252,287
252,288
252,289
255,290
255,291
256,292
256,293
256,294
256,295
257,296
258,297
258,298
258,299
259,300
262,301
262,302
262,303
265,304
268,305
270,306
272,307
272,308
272,309
273,310
273,311
275,312
275,313
275,314
275,315
276,316
291,317
291,318
293,319
303,320
305,321
305,322
305,323
305,324
305,325
305,326
306,327
306,328
307,329
307,330
312,331
317,332
321,333
321,334
327,335
327,336
327,337
327,338
329,339
337,340
349,341
350,342
350,343
350,344
351,345
351,346
351,347
351,348
351,349
351,350
351,351
351,352
352,353
352,354
354,355
374,356
374,357
374,358
