method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,227,313,2486,collision,9.165698955046443,91.3113435237329,0.454,0.626,0,0.0,500,1.0,201.1263073209976,collision_or_out_of_road,4.972
epsilon,Epsilon Greedy,test,300,298,2,1689,collision,5.656021505376346,176.43576080521018,0.9933333333333333,0.006666666666666667,0,0.0,300,1.0,177.61989342806393,collision_or_out_of_road,5.629999999999999
