series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,448.1336416950089,7.468894028250149,0.8962672833900178,0.8835832164995736,0.34998515137545566,0.1576980800000456,0.6462022165005692,1.10565517824989,1.51080998234911,2.0763801239991158,445.6744407480003,0.8913488814960006,44003,88.006,10.184161118446672
epsilon,Epsilon Greedy,baseline,epsilon,test,300,166.20984344501085,2.7701640574168476,0.5540328114833695,0.5470017134994123,0.1370716739921132,0.2846962109997548,0.45002163549997926,0.6393774809998831,0.8088450085504519,1.005275752999296,166.31170607499973,0.5543723535833325,23181,77.27,7.170089445882871
noisy,NoisyNet DQN,baseline,noisy,train,500,501.7539476520142,8.362565794200236,1.0035078953040284,0.8123196665010255,0.8357867388114032,0.166754795000088,0.6275648002501839,1.010852055500436,3.132014856650584,5.41088778700032,498.1935750539974,0.9963871501079948,46945,93.89,10.688123285802838
noisy,NoisyNet DQN,baseline,noisy,test,300,67.23373419797281,1.1205622366328802,0.22411244732657604,0.2138133104999724,0.06646596154663546,0.1138452259983751,0.17619503075047752,0.2590560927496881,0.3311375202491036,0.5763539599993237,67.27783835399941,0.22425946117999804,5218,17.393333333333334,12.884962475655962
rnd,DQN + RND,baseline,rnd,train,500,524.3846238460119,8.739743730766865,1.0487692476920238,1.036323017500763,0.38914795706564403,0.1884551980001561,0.7599296867501835,1.2963402847503858,1.7446958749997972,2.515810726001291,518.5497470159974,1.0370994940319946,43653,87.306,12.012567838316082
rnd,DQN + RND,baseline,rnd,test,300,160.73478219802382,2.6789130366337304,0.5357826073267461,0.5205397560002893,0.14011779703072916,0.2584791059998679,0.4330243394997524,0.6269039942512791,0.7979038755006514,0.9675575380006194,160.84414405600046,0.5361471468533349,23240,77.46666666666667,6.916298717643021
Karthikeya27adv8,Policy (Karthikeya27adv8),policy,Karthikeya27adv8,train,500,362.84672152502753,6.047445358750459,0.7256934430500551,0.3927716664984473,0.9792702189003708,0.1172572020004736,0.27938626949617174,0.706293294493662,2.2786487139463114,7.350458584012813,2420.500289026001,4.841000578052002,29884,59.768,12.141839162261663
Karthikeya27adv8,Karthikeya27adv8 Pure DQN,policy,Karthikeya27adv8,test,300,378.89660382588045,6.314943397098007,1.2629886794196015,0.8422011100046802,1.0271837266052557,0.1391073389968369,0.5179662870032189,1.8894191315011994,3.3188545666474965,4.625797770000645,379.2068164290072,1.264022721430024,63804,212.68,5.938445925425999
Karthikeya27adv20,Policy (Karthikeya27adv20),policy,Karthikeya27adv20,train,500,420.7787688741155,7.012979481235258,0.8415575377482309,0.4531050534969836,1.1424094553530584,0.1237231310005881,0.30053951849913574,0.8415784080025333,2.5879933042950105,7.884077120004804,2763.8447559100036,5.527689511820007,32421,64.842,12.978586992199977
Karthikeya27adv20,Karthikeya27adv20 Pure DQN,policy,Karthikeya27adv20,test,300,439.74576160197466,7.3290960266995775,1.4658192053399155,1.0113913174973277,1.0848910279341857,0.2917045619979035,0.6059893512465351,2.2664386439973896,3.5619882672526733,4.774404228999629,440.09029834599687,1.4669676611533229,71318,237.72666666666666,6.16598560814906
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,train,500,348.5496819720356,5.809161366200594,0.6970993639440712,0.4242020659994523,0.9694779684037671,0.1218350650015054,0.2992588940010137,0.6429278217510728,2.0356396360006324,7.597763795998617,2659.634446490001,5.319268892980002,24017,48.034,14.51262364042285
Karthikeya27adv23,Karthikeya27adv23 Pure DQN,policy,Karthikeya27adv23,test,300,91.90470226300567,1.5317450377167612,0.30634900754335226,0.26130360449951695,0.15509106862180402,0.1162453580000146,0.2116670247501133,0.3393950740010041,0.6206937025995103,1.2542938749993482,91.98109154500526,0.30660363848335087,12525,41.75,7.337700779481491
