method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
Karthikeya27adv8highwayV4,Karthikeya27adv8highwayV4,train,500,473.88689560200146,473.820696103,473.6169419830476,473.55158923699975,0.9472338839660952,0.9471031784739995
Karthikeya27adv8highwayV4,Karthikeya27adv8highwayV4,test,300,264.23749819700606,264.405081585,264.22845309004333,264.3966211640012,0.8807615103001445,0.8813220705466707
