method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
epsilon,Epsilon Greedy,train,500,697.0108123272657,695.788369511,696.9633213574998,695.7420939210003,1.3939266427149997,1.3914841878420006
epsilon,Epsilon Greedy,test,300,467.4107099790126,466.93359465699996,467.3930931976065,466.9169085969977,1.5579769773253551,1.5563896953233256
