episode,cumulative_pools_created
248,1
257,2
258,3
270,4
281,5
288,6
297,7
304,8
306,9
314,10
318,11
319,12
320,13
333,14
346,15
347,16
348,17
362,18
364,19
366,20
368,21
370,22
374,23
376,24
389,25
