pool_id,status,promotion_evidence_visits,absorbed_candidate_visits,absorbed_candidate_action_evidence,active_pool_mask_visits,matched_state_count,exploration_pass,actions_tried,remaining_actions,coverage_percent,unknown_actions,safe_actions,blocked_actions,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts,first_episode_created,last_episode_visited,mean_general_cosine_similarity,mean_general_rms_distance,mean_safety_cosine_similarity,mean_safety_rms_distance,centroid_updates,centroid_frozen_by_stability,centroid_frozen_by_cap
1,ACTIVE,2,0,0,2,2,INITIAL,4,5,44.44444444444444,5,0,4,285,0,226,4,0,0,3,1,0|1|0|0|0|1|1|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|1|0|0|0|0|1|1|0,0|0|0|0|0|1|0|0|0,17,35,0.9675464630126953,0.1940661445260048,1.0000001192092896,0.0,2,False,False
9,ACTIVE,2,0,0,0,0,INITIAL,2,7,22.22222222222222,8,0,1,447,0,64,2,1,0,0,1,0|0|0|0|0|1|1|0|0,0|0|0|0|0|1|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|0|0,23,23,0.0,0.0,0.0,0.0,0,False,False
43,ACTIVE,2,0,0,0,0,INITIAL,2,7,22.22222222222222,7,0,2,415,0,96,2,0,0,1,1,0|0|0|0|0|1|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|0|0|0,0|0|0|0|0|0|1|0|0,23,23,0.0,0.0,0.0,0.0,0,False,False
6,ACTIVE,2,0,0,0,0,INITIAL,2,7,22.22222222222222,7,0,2,319,0,192,2,0,0,1,1,0|0|0|0|0|0|1|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|0,0|0|0|0|0|0|1|0|0,43,43,0.0,0.0,0.0,0.0,0,False,False
138,ACTIVE,2,2,1,0,0,INITIAL,3,6,33.333333333333336,6,0,3,363,0,148,4,0,0,4,0,0|0|1|0|1|0|0|2|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|1|0|1|0|0|2|0,0|0|0|0|0|0|0|0|0,51,51,0.0,0.0,0.0,0.0,1,False,False
116,ACTIVE,2,1,1,1,1,INITIAL,3,6,33.333333333333336,6,0,3,111,0,400,4,0,0,0,5,0|0|0|0|2|0|0|1|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|2|0|0|2|1,59,180,0.9083884954452515,0.5518268346786499,0.9998654127120972,0.02642441913485527,2,False,False
308,ACTIVE,2,0,0,0,0,INITIAL,2,7,22.22222222222222,7,0,2,367,0,144,2,0,0,0,2,0|0|0|0|1|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|0|1|0,83,83,0.0,0.0,0.0,0.0,0,False,False
245,ACTIVE,2,1,1,2,2,INITIAL,4,5,44.44444444444444,5,0,4,301,0,210,5,1,1,0,3,0|1|0|0|1|0|1|2|0,0|0|0|0|0|0|0|1|0,0|1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|1|0,101,265,0.9652830064296722,0.466370090842247,0.9999431073665619,0.01992344669997692,3,False,False
546,ACTIVE,2,0,0,1,1,INITIAL,3,6,33.333333333333336,6,0,3,303,0,208,3,0,0,0,3,0|0|0|0|1|0|1|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|1|0,139,163,0.9741035103797913,0.3108428120613098,0.9999071955680847,0.021884743124246597,1,False,False
200,ACTIVE,2,0,0,2,2,INITIAL,4,5,44.44444444444444,5,0,4,309,0,202,4,0,0,2,2,0|1|0|1|0|0|1|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|1|0|0|0|0|0|1|0,0|0|0|1|0|0|1|0|0,139,231,0.9132533967494965,0.309267558157444,0.9976964592933655,0.052907617297023535,2,False,False
