method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
Karthikeya27adv8956V2,Karthikeya27adv8956V2,train,500,0,491,8615,collision,500.0,0.0,0.0,0.982,0,0.0,491,0.982,56.993615786419035,collision_or_out_of_road,17.229999999999997
Karthikeya27adv8956V2,Karthikeya27adv8956V2,test,300,0,293,5692,collision,500.0,0.0,0.0,0.9766666666666667,0,0.0,293,0.9766666666666667,51.475755446240335,collision_or_out_of_road,18.973333333333336
