episode,cumulative_pools_created
233,1
235,2
236,3
238,4
239,5
242,6
244,7
253,8
255,9
257,10
259,11
261,12
262,13
266,14
267,15
270,16
273,17
274,18
274,19
280,20
284,21
288,22
296,23
311,24
313,25
316,26
316,27
319,28
325,29
329,30
330,31
334,32
337,33
345,34
349,35
