method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv8956V2,Karthikeya27adv8956V2,train,500,0,0.0,8615,8615,491,0.982,56.993615786419035,collision_or_out_of_road_or_policy_safety_stop,17.229999999999997,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv8956V2,Karthikeya27adv8956V2,test,300,0,0.0,5692,5692,293,0.9766666666666667,51.475755446240335,collision_or_out_of_road_or_policy_safety_stop,18.973333333333336,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
