scope,status,queries,empty_queries,records_compared,strict_matches,general_relaxation_attempts,general_relaxation_matches,fallback_attempts,fallback_matches,no_match_queries,general_cosine_failed_records,general_rms_failed_records,safety_cosine_failed_records,safety_rms_failed_records,safety_direction_failed_records,safety_worsened_records,safety_no_10_percent_improvement_records,general_cosine_sole_block_queries,general_rms_sole_block_queries,safety_cosine_sole_block_queries,safety_rms_sole_block_queries,total_matches,match_rate,fallback_acceptance_rate,mean_records_per_nonempty_query,close_enough_fallback_enabled,fallback_scope,general_threshold_variation,general_cosine_relaxation,general_rms_relaxation,safety_directional_improvement,general_cosine_threshold,general_rms_threshold,safety_cosine_threshold,safety_rms_threshold,general_gates_relaxable,pressure_fallback_eligible,safety_gates_relaxable
train,CANDIDATE,2855,1,381689,209,2645,58,0,0,2588,231213,380347,360728,363866,0,0,0,0,1752,20,33,267,0.09352014010507881,0.0,133.73826208829712,True,candidate_hard_limit_permanent_full_or_eviction,0.1,0.02,0.02,0.1,0.9,0.25,0.98,0.25,True,False,False
train,ACTIVE,7784,919,113280,4,6861,40,2175,0,7740,113272,112303,108361,110906,31876,31515,16705,278,0,0,0,44,0.005652620760534429,0.0,16.50109249817917,True,candidate_hard_limit_permanent_full_or_eviction,0.1,0.02,0.02,0.1,0.995,0.30860665440559387,0.98,0.1,True,True,False
train,RETIRED,7740,7740,0,0,0,0,0,0,7740,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.1,0.02,0.02,0.1,0.995,0.30860665440559387,0.98,0.1,True,True,False
train,HAZARD,3484,314,341677,81,3089,98,0,0,3305,341517,337714,330929,334924,0,0,0,498,0,0,5,179,0.05137772675086108,0.0,107.78454258675079,True,candidate_hard_limit_permanent_full_or_eviction,0.1,0.02,0.02,0.1,0.995,0.30860665440559387,0.98,0.1,True,False,False
test,CANDIDATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.1,0.02,0.02,0.1,0.9,0.25,0.98,0.25,True,False,False
test,ACTIVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.1,0.02,0.02,0.1,0.995,0.30860665440559387,0.98,0.1,True,True,False
test,RETIRED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.1,0.02,0.02,0.1,0.995,0.30860665440559387,0.98,0.1,True,True,False
test,HAZARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,True,candidate_hard_limit_permanent_full_or_eviction,0.1,0.02,0.02,0.1,0.995,0.30860665440559387,0.98,0.1,True,False,False
