method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,287,249,2289,collision,14.1739044468423,125.38226299694189,0.574,0.498,0,0.0,500,1.0,218.435998252512,collision_or_out_of_road,4.577999999999999
epsilon,Epsilon Greedy,test,300,300,0,1715,collision,5.716666666666668,174.9271137026239,1.0,0.0,0,0.0,300,1.0,174.9271137026239,collision_or_out_of_road,5.716666666666668
