method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
Karthikeya27adv8highwayV3,Karthikeya27adv8highwayV3,train,100,80.10422956399998,80.11743495500001,80.0951350059986,80.10854284200002,0.800951350059986,0.8010854284200002
Karthikeya27adv8highwayV3,Karthikeya27adv8highwayV3,test,50,75.35522847399989,75.410772914,75.35385096097161,75.40947926399991,1.5070770192194323,1.5081895852799982
