episode,cumulative_pools_created
48,1
48,2
48,3
48,4
48,5
48,6
48,7
48,8
48,9
48,10
48,11
48,12
48,13
48,14
48,15
48,16
48,17
48,18
48,19
48,20
48,21
48,22
48,23
48,24
48,25
48,26
48,27
48,28
48,29
51,30
52,31
53,32
54,33
54,34
54,35
54,36
54,37
54,38
54,39
54,40
54,41
54,42
54,43
54,44
54,45
54,46
54,47
54,48
54,49
54,50
54,51
54,52
54,53
54,54
54,55
54,56
54,57
54,58
54,59
54,60
54,61
54,62
54,63
54,64
54,65
54,66
54,67
54,68
54,69
54,70
54,71
54,72
54,73
54,74
54,75
54,76
54,77
54,78
54,79
54,80
54,81
54,82
54,83
54,84
54,85
54,86
54,87
55,88
55,89
55,90
55,91
55,92
55,93
55,94
55,95
55,96
55,97
55,98
55,99
55,100
55,101
55,102
55,103
55,104
56,105
56,106
56,107
56,108
56,109
56,110
56,111
56,112
56,113
56,114
56,115
56,116
56,117
56,118
56,119
56,120
57,121
57,122
57,123
57,124
57,125
57,126
57,127
57,128
57,129
57,130
57,131
58,132
58,133
58,134
58,135
58,136
58,137
58,138
58,139
58,140
58,141
58,142
58,143
59,144
59,145
59,146
59,147
59,148
60,149
60,150
60,151
61,152
61,153
61,154
61,155
62,156
62,157
62,158
63,159
64,160
66,161
66,162
66,163
66,164
66,165
66,166
66,167
66,168
66,169
67,170
67,171
67,172
67,173
68,174
68,175
68,176
68,177
68,178
69,179
69,180
69,181
71,182
84,183
91,184
91,185
91,186
91,187
91,188
92,189
94,190
94,191
94,192
94,193
94,194
94,195
95,196
95,197
95,198
95,199
96,200
97,201
98,202
108,203
109,204
110,205
110,206
110,207
110,208
110,209
112,210
112,211
112,212
112,213
113,214
113,215
113,216
113,217
129,218
129,219
129,220
129,221
129,222
129,223
129,224
129,225
129,226
129,227
129,228
140,229
143,230
143,231
147,232
147,233
152,234
152,235
152,236
152,237
152,238
152,239
152,240
152,241
152,242
152,243
154,244
155,245
155,246
159,247
164,248
167,249
167,250
167,251
167,252
198,253
198,254
198,255
209,256
305,257
305,258
305,259
