retired_pool_id,original_pool_id,status,retirement_reason,episode_created,episode_retired,permanent_pool_visits,actions_explored,hits_after_retirement,unknown_actions,safe_actions,blocked_actions,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts,last_hit_episode,last_hit_step,mean_general_similarity,mean_general_rms_distance,mean_safety_similarity,mean_safety_rms_distance,retirement_trigger_action,retirement_trigger_reward,retirement_trigger_collision,retirement_trigger_out_of_road,retirement_trigger_done,retirement_trigger_type
29,29,RETIRED,UNKNOWN_PASS_EXHAUSTED,76,99,9,9,94,0,2,7,0,18,493,105,94,0,4,9,1|4|1|2|37|1|5|53|1,0|3|0|0|36|0|3|52|0,0|0|0|0|0|0|0|0|0,1|0|1|0|0|1|0|0|1,1|1|0|2|1|0|2|2|0,449,0,0.9147416917567558,0.36416931561333066,0.9996342360973358,0.03367702761797192,3,,False,False,False,unknown_pass_outcome_interrupted_by_failure
76,76,RETIRED,UNKNOWN_PASS_EXHAUSTED,87,117,9,8,54,0,3,6,0,82,429,68,59,0,4,7,2|2|1|2|10|1|9|38|3,1|1|0|0|9|0|9|37|2,0|0|0|0|0|0|0|0|0,1|0|1|0|0|1|0|0|1,1|1|0|2|1|0|0|2|0,446,0,0.8972787945358841,0.32757993401200686,0.999879018024162,0.01960041610302007,3,,False,False,False,unknown_pass_outcome_interrupted_by_failure
50,50,RETIRED,UNKNOWN_PASS_EXHAUSTED,81,125,8,9,91,0,2,7,0,18,493,105,96,0,4,8,1|1|2|1|58|2|2|30|8,0|1|1|0|58|0|1|29|6,0|0|0|0|0|0|0|0|0,1|0|1|1|0|0|1|0|0,0|0|0|2|0|2|0|2|2,448,0,0.9028662626559918,0.3775830689694855,0.9997184970876672,0.029800769057096707,5,,False,False,False,unknown_pass_outcome_interrupted_by_failure
9,9,RETIRED,UNKNOWN_PASS_EXHAUSTED,104,126,4,6,66,0,2,7,0,18,493,74,67,0,4,8,1|1|1|1|48|0|1|16|5,0|1|0|0|48|0|0|14|4,0|0|0|0|0|0|0|0|0,1|0|1|1|0|0|1|0|0,0|0|0|2|0|2|0|2|2,445,0,0.8936662141120795,0.37378947323921957,0.9994219677014784,0.04201588113033777,6,,False,True,True,direct_final_action
24,24,RETIRED,UNKNOWN_PASS_EXHAUSTED,98,138,6,9,2,0,4,5,0,360,151,12,7,0,5,0,1|1|1|1|1|1|1|1|4,0|0|0|1|0|1|1|0|4,0|0|0|0|0|0|0|0|0,1|1|1|0|1|0|0|1|0,0|0|0|0|0|0|0|0|0,289,4,0.9181066751480103,0.31831689178943634,0.9995541572570801,0.032538811676204205,1,,False,True,True,direct_final_action
147,147,RETIRED,UNKNOWN_PASS_EXHAUSTED,123,156,7,7,23,0,2,7,0,18,493,35,27,0,4,8,1|1|1|2|5|1|1|21|2,0|1|0|0|4|0|1|20|1,0|0|0|0|0|0|0|0|0,1|0|1|0|0|1|0|0|1,1|0|0|2|1|0|2|2|0,432,0,0.890635635541833,0.3403867781162262,0.999531714812569,0.03166197115332698,3,,False,False,False,unknown_pass_outcome_interrupted_by_failure
22,22,RETIRED,UNKNOWN_PASS_EXHAUSTED,89,158,7,7,38,0,2,7,0,18,493,51,43,0,6,10,1|1|1|2|25|1|2|16|2,0|1|0|0|24|0|1|16|1,0|0|0|0|0|0|0|0|0,1|0|1|1|0|1|1|0|1,1|0|0|2|1|2|0|2|2,447,0,0.8843090847918862,0.352018308482672,0.9994310658229025,0.0438323096268026,3,,False,False,False,unknown_pass_outcome_interrupted_by_failure
10,10,RETIRED,UNKNOWN_PASS_EXHAUSTED,78,188,8,9,2,0,5,4,0,333,178,12,7,0,3,2,1|1|1|1|1|2|1|1|3,1|0|1|1|0|0|1|0|3,0|0|0|0|0|0|0|0|0,0|1|0|0|1|0|0|1|0,0|0|0|0|0|2|0|0|0,289,3,0.8994122743606567,0.3386599123477936,0.998269259929657,0.05629359558224678,5,,False,False,False,unknown_pass_outcome_interrupted_by_failure
446,446,RETIRED,UNKNOWN_PASS_EXHAUSTED,190,213,10,9,51,0,3,6,0,98,413,65,53,2,0,10,2|13|6|3|8|17|4|2|10,0|13|4|1|6|16|4|1|8,0|0|0|0|1|0|0|1|0,0|0|0|0|0|0|0|0|0,2|0|2|2|1|1|0|0|2,442,2,0.9213594478719375,0.5326082799948898,0.9991684965058869,0.060282676589992534,0,,False,False,False,unknown_pass_outcome_interrupted_by_failure
401,401,RETIRED,UNKNOWN_PASS_EXHAUSTED,151,258,7,9,4,0,8,1,0,495,16,15,14,0,1,0,1|2|1|1|1|1|1|1|6,1|2|1|1|0|1|1|1|6,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|0|0|0,0|0|0|0|0|0|0|0|0,311,4,0.8899918645620346,0.40259429067373276,0.9945010095834732,0.08508770819753408,1,,False,False,False,unknown_pass_final_outcome_matured
