eviction_episode,visit_count,first_episode,last_episode,age_episodes,unique_actions_executed,near_promotion,recent_candidate,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,blocked_evidence_archived
354,1,354,354,0,1,False,True,511,0,0,1,1,0,0,0,False
354,1,354,354,0,1,False,True,511,0,0,1,1,0,0,0,False
354,1,354,354,0,1,False,True,511,0,0,1,1,0,0,0,False
354,1,354,354,0,1,False,True,511,0,0,1,1,0,0,0,False
354,1,354,354,0,1,False,True,511,0,0,1,1,0,0,0,False
354,1,354,354,0,0,False,True,511,0,0,0,0,0,0,0,False
354,2,354,354,0,1,False,True,495,16,0,2,2,0,0,0,False
354,1,280,280,74,1,False,False,495,0,16,1,0,1,0,0,True
356,1,354,354,2,1,False,True,511,0,0,1,1,0,0,0,False
356,1,354,354,2,1,False,True,511,0,0,1,1,0,0,0,False
356,1,354,354,2,1,False,True,511,0,0,1,1,0,0,0,False
356,1,354,354,2,1,False,True,511,0,0,1,1,0,0,0,False
356,1,354,354,2,1,False,True,511,0,0,1,1,0,0,0,False
356,1,354,354,2,1,False,True,511,0,0,1,1,0,0,0,False
356,1,354,354,2,1,False,True,511,0,0,1,1,0,0,0,False
356,1,354,354,2,1,False,True,511,0,0,1,1,0,0,0,False
356,1,354,354,2,1,False,True,511,0,0,1,1,0,0,0,False
356,1,354,354,2,1,False,True,511,0,0,1,1,0,0,0,False
356,1,354,354,2,1,False,True,511,0,0,1,0,0,0,1,False
356,1,354,354,2,1,False,True,511,0,0,1,0,0,0,1,False
356,1,354,354,2,1,False,True,511,0,0,1,0,0,0,1,False
356,1,354,354,2,1,False,True,511,0,0,1,0,0,0,1,False
356,1,355,355,1,1,False,True,511,0,0,1,1,0,0,0,False
356,1,355,355,1,1,False,True,511,0,0,1,1,0,0,0,False
356,1,355,355,1,1,False,True,511,0,0,1,1,0,0,0,False
356,1,355,355,1,1,False,True,511,0,0,1,1,0,0,0,False
356,1,355,355,1,1,False,True,511,0,0,1,1,0,0,0,False
356,1,355,355,1,1,False,True,511,0,0,1,1,0,0,0,False
356,1,355,355,1,1,False,True,511,0,0,1,0,0,0,1,False
356,1,355,355,1,1,False,True,511,0,0,1,0,0,0,1,False
356,1,356,356,0,0,False,True,511,0,0,0,0,0,0,0,False
356,2,354,354,2,1,False,True,495,16,0,2,2,0,0,0,False
356,2,354,354,2,1,False,True,495,16,0,2,2,0,0,0,False
358,1,356,356,2,1,False,True,511,0,0,1,1,0,0,0,False
358,1,356,356,2,1,False,True,511,0,0,1,1,0,0,0,False
358,1,356,356,2,1,False,True,511,0,0,1,1,0,0,0,False
358,1,356,356,2,1,False,True,511,0,0,1,0,0,0,1,False
358,1,356,356,2,1,False,True,511,0,0,1,0,0,0,1,False
358,1,356,356,2,1,False,True,511,0,0,1,0,0,0,1,False
358,1,356,356,2,1,False,True,511,0,0,1,0,0,0,1,False
358,1,357,357,1,1,False,True,511,0,0,1,1,0,0,0,False
358,1,357,357,1,1,False,True,511,0,0,1,1,0,0,0,False
358,1,357,357,1,1,False,True,511,0,0,1,1,0,0,0,False
358,1,357,357,1,1,False,True,511,0,0,1,1,0,0,0,False
358,1,357,357,1,1,False,True,511,0,0,1,1,0,0,0,False
358,1,357,357,1,1,False,True,511,0,0,1,1,0,0,0,False
358,1,357,357,1,1,False,True,511,0,0,1,1,0,0,0,False
358,1,357,357,1,1,False,True,511,0,0,1,0,0,0,1,False
