pool_id,status,promotion_evidence_visits,absorbed_candidate_visits,absorbed_candidate_action_evidence,active_pool_mask_visits,matched_state_count,exploration_pass,actions_tried,remaining_actions,coverage_percent,unknown_actions,safe_actions,blocked_actions,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts,first_episode_created,last_episode_visited,mean_general_cosine_similarity,mean_general_rms_distance,mean_safety_cosine_similarity,mean_safety_rms_distance,centroid_updates,centroid_frozen_by_stability,centroid_frozen_by_cap
519,ACTIVE,4,0,0,0,0,INITIAL,2,7,22.22222222222222,7,0,2,431,0,80,4,0,1,1,3,0|0|0|0|3|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|0|0,0|0|0|0|0|0|1|0|0,0|0|0|0|3|0|0|0|0,201,201,0.0,0.0,0.0,0.0,0,False,False
117,ACTIVE,4,1,1,2,2,INITIAL,4,5,44.44444444444444,6,0,3,399,0,112,7,2,2,1,3,0|1|0|0|4|1|1|0|0,0|0|0|0|2|0|0|0|0,0|0|0|0|1|0|1|0|0,0|0|0|0|0|1|0|0|0,0|1|0|0|2|0|0|0|0,209,337,0.8354456424713135,0.33815160393714905,0.9999823272228241,0.06383679248392582,3,False,False
610,ACTIVE,4,4,1,2,2,INITIAL,5,4,55.55555555555556,6,0,3,483,0,28,12,4,2,4,3,0|1|2|2|6|0|0|1|0,0|0|0|0|3|0|0|1|0,0|0|2|0|0|0|0|0|0,0|0|2|2|0|0|0|0|0,0|0|0|0|3|0|0|0|0,212,365,0.8743879497051239,0.2840513363480568,0.9999350905418396,0.03612114395946264,3,False,False
747,ACTIVE,4,0,0,4,4,INITIAL,6,3,66.66666666666667,5,0,4,199,0,312,8,2,1,3,3,0|1|0|1|3|1|0|1|1,0|1|0|0|0|0|0|1|0,0|0|0|1|0|0|0|0|0,0|0|0|1|0|1|0|0|1,0|0|0|0|3|0|0|0|0,226,377,0.852143719792366,0.2955103889107704,0.9999932497739792,0.012120759667595848,4,False,False
956,ACTIVE,4,0,0,4,4,INITIAL,6,3,66.66666666666667,5,0,4,199,0,312,8,2,1,2,3,0|1|0|1|3|1|0|1|1,0|1|0|0|0|0|0|1|0,0|0|0|0|0|0|0|0|1,0|0|0|1|0|1|0|0|0,0|0|0|0|3|0|0|0|0,241,393,0.9069583714008331,0.5998558178544044,0.9999980181455612,0.029532457585446537,4,False,False
981,ACTIVE,4,0,0,0,0,INITIAL,2,7,22.22222222222222,7,0,2,487,0,24,4,0,1,1,3,0|0|0|1|3|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|1|0|0|0|0|0,0|0|0|1|0|0|0|0|0,0|0|0|0|3|0|0|0|0,243,243,0.0,0.0,0.0,0.0,0,False,False
991,ACTIVE,4,1,1,2,2,INITIAL,4,5,44.44444444444444,8,0,1,495,0,16,7,2,0,0,4,0|1|0|1|4|1|0|0|0,0|0|0|0|2|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|1|2|1|0|0|0,244,259,0.885916531085968,0.7247671782970428,0.9999907910823822,0.07087192684412003,3,False,False
1096,ACTIVE,4,2,2,4,4,INITIAL,6,3,66.66666666666667,4,0,5,387,0,124,10,2,0,4,4,0|1|1|1|5|1|1|0|0,0|1|0|0|1|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|1|1|0|1|1|0|0,0|0|0|0|4|0|0|0|0,251,285,0.8875517845153809,0.6829051673412323,0.9999967515468597,0.03638243768364191,6,False,False
1126,ACTIVE,4,0,0,2,2,INITIAL,4,5,44.44444444444444,6,0,3,459,0,52,6,0,0,2,3,0|1|1|0|3|1|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|1|0|0|1|0|0|0,0|0|0|0|3|0|0|0|0,254,283,0.9999984204769135,0.4371398240327835,0.9999999403953552,0.0,2,False,False
1148,ACTIVE,4,0,0,4,4,INITIAL,6,3,66.66666666666667,4,0,5,195,0,316,8,0,0,4,4,0|1|1|1|3|1|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|1|1|0|1|0|0|1,0|0|0|0|4|0|0|0|0,255,291,0.9999983459711075,0.36550627276301384,0.9999992102384567,0.023009251759503968,4,False,False
1192,ACTIVE,4,1,1,1,1,INITIAL,3,6,33.333333333333336,8,0,1,479,0,32,6,0,0,1,0,0|1|0|0|4|1|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|0|0|0,0|0|0|0|0|0|0|0|0,260,275,0.9999787211418152,0.6880754828453064,0.9999869465827942,0.08909845352172852,2,False,False
1210,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,9,0,0,511,0,0,5,0,0,0,1,0|1|0|0|3|1|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|0|0|0,260,262,0.9999999403953552,0.1667167991399765,1.0000001192092896,0.0,1,False,False
1212,ACTIVE,4,0,0,3,3,INITIAL,5,4,55.55555555555556,8,0,1,255,0,256,7,1,0,1,1,0|1|0|0|3|1|0|1|1,0|0|0|0|0|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1,0|0|0|0|0|1|0|0|0,260,351,0.9999999205271403,0.08177545418341954,1.0000001192092896,0.0,3,False,False
1213,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,9,0,0,511,0,0,5,1,0,0,0,0|1|0|0|3|0|0|1|0,0|0|0|0|0|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,260,351,0.9999999403953552,0.13381437957286835,1.0,0.0,1,False,False
1214,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,9,0,0,511,0,0,5,1,0,0,0,0|1|0|0|3|0|0|1|0,0|0|0|0|0|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,260,351,0.9999999403953552,0.13381437957286835,1.0000001192092896,0.0,1,False,False
1215,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,9,0,0,511,0,0,5,1,0,0,0,0|1|0|0|3|0|0|1|0,0|0|0|0|0|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,260,351,0.9999999403953552,0.13381437957286835,1.0000001192092896,0.0,1,False,False
1216,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,9,0,0,511,0,0,5,1,0,0,0,0|1|0|0|3|0|0|1|0,0|0|0|0|0|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,260,351,1.0,0.13381437957286835,0.9999999403953552,0.0,1,False,False
1217,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,9,0,0,511,0,0,5,1,0,0,0,0|1|0|0|3|0|0|1|0,0|0|0|0|0|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,260,351,0.9999998807907104,0.13381437957286835,0.9999999403953552,0.0,1,False,False
1218,ACTIVE,4,0,0,2,2,INITIAL,4,5,44.44444444444444,9,0,0,511,0,0,6,1,0,0,1,0|1|0|0|3|1|0|1|0,0|0|0|0|0|0|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|0|0|0,260,359,1.0000000596046448,0.08028862718492746,1.0,0.0,2,False,False
1219,ACTIVE,4,0,0,2,2,INITIAL,4,5,44.44444444444444,9,0,0,511,0,0,6,0,0,0,2,0|1|0|0|3|1|0|1|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|0|1|0,260,359,1.0000001192092896,0.0,1.0,0.0,2,False,False
1220,ACTIVE,4,0,0,0,0,INITIAL,2,7,22.22222222222222,9,0,0,511,0,0,4,0,0,0,0,0|1|0|0|3|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,260,260,0.0,0.0,0.0,0.0,0,False,False
1146,ACTIVE,4,0,0,0,0,INITIAL,2,7,22.22222222222222,9,0,0,511,0,0,4,0,0,0,0,0|1|0|0|3|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,262,262,0.0,0.0,0.0,0.0,0,False,False
1254,ACTIVE,4,0,0,1,1,INITIAL,3,6,33.333333333333336,7,0,2,463,0,48,5,0,0,1,3,0|1|0|0|3|1|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|0|0|0,0|0|0|0|3|0|0|0|0,264,338,0.9999973773956299,0.5351917147636414,1.0000001192092896,0.0,1,False,False
1313,ACTIVE,4,0,0,4,4,INITIAL,6,3,66.66666666666667,7,0,2,251,0,260,8,0,2,0,2,0|1|1|0|3|1|0|1|1,0|0|0|0|0|0|0|0|0,0|0|1|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|0|1|0,266,379,0.9460507482290268,0.4540685601532459,0.9999940693378448,0.05410532606765628,4,False,False
