hazard_id,status,archived_episode,last_hit_episode,hit_count,archive_cycles,source_candidate_visits,unknown_actions,safe_actions,blocked_actions,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts
10,HAZARD,290,195,1,4,0,7,0,2,463,0,48,2,0,1,1,0,0|0|0|0|1|1|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|0|0|0,0|0|0|0|0|1|0|0|0,0|0|0|0|0|0|0|0|0
31,HAZARD,283,188,1,4,0,7,0,2,491,0,20,2,0,1,1,1,0|0|1|0|1|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|0|0|0,0|0|1|0|0|0|0|0|0,0|0|0|0|1|0|0|0|0
34,HAZARD,214,360,3,3,0,7,0,2,487,0,24,1,0,1,1,2,0|0|0|1|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|1|0|0|0|0|0,0|0|0|1|0|0|0|0|0,0|0|0|0|2|0|0|0|0
156,HAZARD,218,218,1,2,0,7,0,2,491,0,20,2,0,1,1,0,0|0|1|0|1|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|0|0|0,0|0|1|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
203,HAZARD,338,397,52,22,0,0,0,9,0,0,511,2,0,0,2,17,1|0|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1|0|0|0|0|0|1|0|0,0|2|2|2|4|2|1|2|2
242,HAZARD,391,329,1,4,0,7,0,2,493,0,18,2,0,2,0,0,0|1|0|0|1|0|0|0|0,0|0|0|0|0|0|0|0|0,0|1|0|0|1|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0
315,HAZARD,398,398,33,14,0,3,0,6,386,0,125,4,0,0,4,9,1|0|1|1|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1|0|1|1|0|0|1|0|0,0|1|0|1|4|2|0|0|1
498,HAZARD,310,229,1,5,0,7,0,2,487,0,24,2,0,2,1,1,0|0|0|1|1|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|1|1|0|0|0|0,0|0|0|1|0|0|0|0|0,0|0|0|0|1|0|0|0|0
520,HAZARD,201,-1,0,4,0,7,0,2,431,0,80,1,0,1,1,3,0|0|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|0|0,0|0|0|0|0|0|1|0|0,0|0|0|0|3|0|0|0|0
598,HAZARD,385,320,3,5,0,7,0,2,431,0,80,2,0,2,0,1,0|0|0|0|1|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|1|0|0,0|0|0|0|0|0|0|0|0,0|1|0|0|0|0|0|0|0
