episode,cumulative_pools_created
38,1
39,2
39,3
39,4
40,5
40,6
40,7
41,8
41,9
41,10
42,11
42,12
42,13
42,14
42,15
43,16
43,17
43,18
43,19
43,20
43,21
44,22
44,23
44,24
45,25
45,26
46,27
46,28
46,29
46,30
46,31
46,32
46,33
46,34
46,35
46,36
47,37
48,38
48,39
48,40
48,41
48,42
49,43
49,44
49,45
50,46
50,47
50,48
50,49
50,50
51,51
51,52
51,53
51,54
52,55
52,56
52,57
53,58
53,59
53,60
53,61
54,62
54,63
54,64
54,65
54,66
55,67
55,68
55,69
55,70
55,71
55,72
56,73
56,74
56,75
56,76
56,77
57,78
57,79
57,80
57,81
57,82
58,83
58,84
58,85
58,86
58,87
58,88
58,89
59,90
59,91
59,92
59,93
60,94
60,95
60,96
63,97
63,98
64,99
64,100
64,101
65,102
68,103
69,104
69,105
70,106
70,107
70,108
70,109
71,110
71,111
71,112
71,113
71,114
72,115
73,116
73,117
73,118
73,119
73,120
74,121
74,122
75,123
75,124
75,125
75,126
76,127
76,128
76,129
76,130
77,131
77,132
77,133
77,134
79,135
79,136
79,137
80,138
81,139
81,140
81,141
82,142
82,143
82,144
83,145
84,146
84,147
84,148
86,149
87,150
87,151
87,152
87,153
88,154
88,155
89,156
89,157
89,158
89,159
91,160
91,161
91,162
91,163
91,164
92,165
92,166
92,167
92,168
92,169
93,170
93,171
93,172
93,173
94,174
95,175
95,176
96,177
96,178
97,179
97,180
97,181
97,182
100,183
101,184
101,185
101,186
101,187
101,188
102,189
102,190
102,191
102,192
102,193
102,194
104,195
104,196
104,197
111,198
111,199
112,200
112,201
112,202
113,203
114,204
115,205
115,206
115,207
121,208
121,209
121,210
121,211
125,212
126,213
126,214
130,215
130,216
130,217
131,218
131,219
132,220
133,221
133,222
133,223
137,224
138,225
144,226
144,227
144,228
145,229
145,230
147,231
148,232
148,233
149,234
149,235
150,236
150,237
151,238
151,239
156,240
157,241
157,242
158,243
158,244
171,245
173,246
174,247
174,248
192,249
192,250
192,251
192,252
196,253
196,254
199,255
200,256
200,257
202,258
202,259
203,260
203,261
203,262
203,263
204,264
204,265
209,266
219,267
219,268
220,269
220,270
220,271
220,272
221,273
221,274
222,275
228,276
228,277
228,278
229,279
229,280
249,281
249,282
249,283
251,284
251,285
252,286
252,287
255,288
255,289
255,290
255,291
256,292
256,293
256,294
256,295
257,296
286,297
286,298
288,299
289,300
292,301
292,302
293,303
293,304
294,305
294,306
295,307
295,308
296,309
296,310
306,311
307,312
307,313
307,314
329,315
330,316
339,317
339,318
340,319
348,320
349,321
349,322
376,323
376,324
376,325
393,326
393,327
393,328
394,329
394,330
394,331
394,332
394,333
394,334
394,335
394,336
394,337
394,338
394,339
394,340
394,341
394,342
394,343
394,344
394,345
394,346
394,347
394,348
394,349
394,350
394,351
394,352
395,353
395,354
