hazard_id,status,archived_episode,last_hit_episode,hit_count,archive_cycles,source_candidate_visits,unknown_actions,safe_actions,blocked_actions,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts
3,HAZARD,92,-1,0,3,0,7,0,2,494,0,17,1,0,1,1,2,1|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1|0|0|0|0|0|0|0|0,1|0|0|0|0|0|0|0|0,0|0|0|0|2|0|0|0|0
10,HAZARD,151,151,1,4,0,6,0,3,430,0,81,2,0,1,2,2,1|0|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|0|0,1|0|0|0|0|0|1|0|0,0|0|0|0|2|0|0|0|0
35,HAZARD,95,-1,0,3,0,7,0,2,494,0,17,1,0,0,1,2,1|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1|0|0|0|0|0|0|0|0,0|0|0|0|2|0|0|0|0
49,HAZARD,163,163,2,5,0,6,0,3,462,0,49,2,0,1,1,3,1|0|0|0|0|1|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|1|0|0|0,1|0|0|0|0|0|0|0|0,0|0|0|0|2|0|0|0|1
50,HAZARD,320,323,13,11,0,3,0,6,262,0,249,3,0,0,3,8,1|0|0|1|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1|0|0|1|0|0|1|0|0,0|1|0|0|2|2|0|3|0
57,HAZARD,358,133,1,4,0,8,0,1,510,0,1,1,0,0,1,1,1|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,1|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1
58,HAZARD,112,112,1,2,0,8,0,1,495,0,16,1,0,1,0,1,0|0|0|0|1|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|0|0|0
68,HAZARD,378,348,18,11,0,6,0,3,303,0,208,1,0,0,1,9,0|0|0|0|0|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|1|0|0,0|0|0|0|5|0|0|3|1
80,HAZARD,358,116,1,4,0,7,0,2,463,0,48,2,0,0,2,0,0|0|0|0|1|1|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|0|0|0,0|0|0|0|0|0|0|0|0
87,HAZARD,261,261,4,5,0,4,0,5,15,0,496,5,0,0,5,0,0|0|0|0|1|1|1|1|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|1|1|1|1,0|0|0|0|0|0|0|0|0
