eviction_episode,visit_count,first_episode,last_episode,age_episodes,unique_actions_executed,near_promotion,recent_candidate,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,blocked_evidence_archived
287,1,280,280,7,1,False,False,511,0,0,1,1,0,0,0,False
287,1,280,280,7,1,False,False,511,0,0,1,1,0,0,0,False
290,1,280,280,10,1,False,False,511,0,0,1,0,0,0,1,False
290,1,280,280,10,1,False,False,511,0,0,1,0,0,0,1,False
290,1,280,280,10,1,False,False,511,0,0,1,0,0,0,1,False
290,1,280,280,10,1,False,False,511,0,0,1,0,0,0,1,False
290,1,281,281,9,1,False,False,511,0,0,1,1,0,0,0,False
290,1,281,281,9,1,False,False,511,0,0,1,1,0,0,0,False
290,1,281,281,9,1,False,False,511,0,0,1,1,0,0,0,False
290,1,281,281,9,1,False,False,511,0,0,1,1,0,0,0,False
290,1,281,281,9,1,False,False,511,0,0,1,0,0,0,1,False
290,1,281,281,9,1,False,False,511,0,0,1,0,0,0,1,False
290,1,282,282,8,1,False,False,511,0,0,1,0,0,0,1,False
290,1,282,282,8,1,False,False,511,0,0,1,0,0,0,1,False
290,1,283,283,7,1,False,False,511,0,0,1,0,0,0,1,False
290,1,284,284,6,1,False,False,511,0,0,1,1,0,0,0,False
290,1,284,284,6,1,False,False,511,0,0,1,1,0,0,0,False
290,1,284,284,6,1,False,False,511,0,0,1,1,0,0,0,False
290,1,284,284,6,1,False,False,511,0,0,1,1,0,0,0,False
290,1,284,284,6,1,False,False,511,0,0,1,1,0,0,0,False
290,1,284,284,6,1,False,False,511,0,0,1,1,0,0,0,False
290,1,284,284,6,1,False,False,511,0,0,1,1,0,0,0,False
290,1,284,284,6,1,False,False,511,0,0,1,1,0,0,0,False
290,1,284,284,6,1,False,False,511,0,0,1,1,0,0,0,False
290,1,284,284,6,1,False,False,511,0,0,1,1,0,0,0,False
290,1,284,284,6,1,False,False,511,0,0,1,1,0,0,0,False
290,1,284,284,6,1,False,False,511,0,0,1,1,0,0,0,False
291,1,284,284,7,1,False,False,511,0,0,1,1,0,0,0,False
291,1,284,284,7,1,False,False,511,0,0,1,1,0,0,0,False
291,1,284,284,7,1,False,False,511,0,0,1,1,0,0,0,False
291,1,284,284,7,1,False,False,511,0,0,1,1,0,0,0,False
291,1,284,284,7,1,False,False,511,0,0,1,1,0,0,0,False
291,1,284,284,7,1,False,False,511,0,0,1,1,0,0,0,False
291,1,284,284,7,1,False,False,511,0,0,1,1,0,0,0,False
291,1,284,284,7,1,False,False,511,0,0,1,1,0,0,0,False
291,1,284,284,7,1,False,False,511,0,0,1,1,0,0,0,False
291,1,284,284,7,1,False,False,511,0,0,1,1,0,0,0,False
291,1,284,284,7,1,False,False,511,0,0,1,0,0,0,1,False
291,1,284,284,7,1,False,False,511,0,0,1,0,0,0,1,False
291,1,284,284,7,1,False,False,511,0,0,1,0,0,0,1,False
291,1,284,284,7,1,False,False,511,0,0,1,0,0,0,1,False
291,1,285,285,6,1,False,False,511,0,0,1,1,0,0,0,False
291,1,285,285,6,1,False,False,511,0,0,1,1,0,0,0,False
291,1,285,285,6,1,False,False,511,0,0,1,1,0,0,0,False
291,1,285,285,6,1,False,False,511,0,0,1,1,0,0,0,False
291,1,285,285,6,1,False,False,511,0,0,1,0,0,0,1,False
291,1,285,285,6,1,False,False,511,0,0,1,0,0,0,1,False
291,1,285,285,6,1,False,False,511,0,0,1,0,0,0,1,False
291,1,286,286,5,1,False,False,511,0,0,1,1,0,0,0,False
291,1,286,286,5,1,False,False,511,0,0,1,1,0,0,0,False
291,1,286,286,5,1,False,False,511,0,0,1,1,0,0,0,False
