method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
Karthikeya27adv8956V2,Karthikeya27adv8956V2,train,500,369,136,6277,collision,16.30799138230151,58.78604428867293,0.738,0.272,0,0.0,500,1.0,79.65588657001753,collision_or_out_of_road,12.553999999999997
Karthikeya27adv8956V2,Karthikeya27adv8956V2,test,300,300,0,5131,collision,17.103333333333342,58.468134866497756,1.0,0.0,0,0.0,300,1.0,58.468134866497756,collision_or_out_of_road,17.103333333333342
