series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,405.9757857530203,6.766263095883672,0.8119515715060406,0.7825065965007525,0.4029078801141611,0.165217844012659,0.5499006030004239,0.9978468190020067,1.373535007116151,4.390768639015732,400.02638635400024,0.8000527727080005,44839,89.678,9.05407760550013
epsilon,Epsilon Greedy,baseline,epsilon,test,300,145.36738621021505,2.4227897701702505,0.48455795403405016,0.47312294699077023,0.12259759620670953,0.2538110679888632,0.39307113674294664,0.5678159374947427,0.6972680732549634,0.8560258399811573,145.48882312900014,0.4849627437633338,23095,76.98333333333333,6.294322849543843
noisy,NoisyNet DQN,baseline,noisy,train,500,498.88689250324387,8.31478154172073,0.9977737850064877,0.8092159690131666,0.7731888296209861,0.1574312849843409,0.6696093252685387,0.9659234510108946,2.9823069090474674,4.794499378011096,491.97909663399844,0.9839581932679968,49734,99.468,10.031103319725819
noisy,NoisyNet DQN,baseline,noisy,test,300,61.98154287491343,1.0330257145818904,0.2066051429163781,0.20038582749839406,0.057867054457526046,0.1068713499989826,0.1649877167437807,0.23857151799893472,0.3034340315396548,0.4546810660103801,62.03927081799725,0.20679756939332417,5218,17.393333333333334,11.878409903203034
rnd,DQN + RND,baseline,rnd,train,500,454.1345270689053,7.568908784481755,0.9082690541378106,0.9003028824954526,0.3301083065264014,0.1939736269996501,0.674072516761953,1.135856504253752,1.4656715441946284,2.096069841994904,444.72038841399785,0.8894407768279957,42278,84.556,10.741627491104246
rnd,DQN + RND,baseline,rnd,test,300,146.02806238413905,2.4338010397356507,0.48676020794713015,0.47226076750666834,0.124296773160237,0.2631366279965732,0.3936375759876682,0.5705117742618313,0.7151259138001479,0.8777924950118177,146.14614906299994,0.4871538302099998,23177,77.25666666666666,6.300559277910819
Karthikeya27adv8,Policy (Karthikeya27adv8),policy,Karthikeya27adv8,train,500,612.3684004211682,10.206140007019469,1.2247368008423363,0.41304722100903746,1.7552663676792035,0.1457981840067077,0.31246367650601314,0.8686152965019573,5.187933238710684,7.97490918598487,6324.246029818001,12.648492059636002,54623,109.246,11.210815964358753
Karthikeya27adv8,Karthikeya27adv8 Pure DQN,policy,Karthikeya27adv8,test,300,62.451638119877316,1.0408606353312886,0.20817212706625773,0.20221822150051588,0.0599241429594269,0.0728865030105225,0.1722600177381536,0.23127216374268747,0.30179374145227483,0.5143969070049934,62.50740487901294,0.20835801626337647,5848,19.493333333333332,10.679144685341539
Karthikeya27adv20,Policy (Karthikeya27adv20),policy,Karthikeya27adv20,train,500,415.44555164100893,6.924092527350149,0.8308911032820179,0.7622907704990212,0.6687880880240261,0.1510481130026164,0.3930565789996763,1.0534375795004962,1.42059647320093,4.669837984998594,3947.3636210620034,7.894727242124007,32216,64.432,12.895627999782993
Karthikeya27adv20,Karthikeya27adv20 Pure DQN,policy,Karthikeya27adv20,test,300,64.66935970399209,1.0778226617332014,0.21556453234664028,0.2109073195006203,0.05855031606279562,0.1077836029980972,0.1699274137508837,0.2513673612502316,0.3203073399992718,0.496695087000262,64.73123208399602,0.21577077361332006,6493,21.643333333333334,9.959858263359322
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,train,500,1125.6842602389988,18.761404337316648,2.251368520477998,1.1085281875002693,2.126784194124163,0.1375930720005271,0.38553094049984793,4.432950427499236,5.789778005048719,7.100535645999116,10405.887857185991,20.811775714371983,117303,234.606,9.59638082776228
Karthikeya27adv23,Karthikeya27adv23 Pure DQN,policy,Karthikeya27adv23,test,300,369.1240138079993,6.1520668967999885,1.2304133793599976,1.246710725000412,0.48008342570002777,0.3016799340002762,0.8303401714997563,1.5991303280002285,1.9970819034498162,2.3815696420006134,369.3794127550027,1.2312647091833424,120749,402.49666666666667,3.056952966964524
