series_id,method,phase,block,episode_start,episode_end,episodes_in_block,collision_count,out_of_road_count,safety_failure_count,total_steps,collisions_per_1000_steps,collision_rate,out_of_road_per_1000_steps,out_of_road_rate,safety_failures_per_1000_steps,safety_failure_rate
epsilon,Epsilon Greedy,train,1,0,24,25,0,25,25,48,0.0,0.0,520.8333333333334,1.0,520.8333333333334,1.0
epsilon,Epsilon Greedy,train,2,25,49,25,0,25,25,107,0.0,0.0,233.6448598130841,1.0,233.6448598130841,1.0
epsilon,Epsilon Greedy,train,3,50,74,25,0,25,25,101,0.0,0.0,247.52475247524754,1.0,247.52475247524754,1.0
epsilon,Epsilon Greedy,train,4,75,99,25,0,25,25,100,0.0,0.0,250.0,1.0,250.0,1.0
epsilon,Epsilon Greedy,train,5,100,124,25,0,25,25,74,0.0,0.0,337.8378378378378,1.0,337.8378378378378,1.0
epsilon,Epsilon Greedy,train,6,125,149,25,3,23,25,129,23.25581395348837,0.12,178.29457364341084,0.92,193.7984496124031,1.0
epsilon,Epsilon Greedy,train,7,150,174,25,9,20,25,141,63.829787234042556,0.36,141.84397163120568,0.8,177.3049645390071,1.0
epsilon,Epsilon Greedy,train,8,175,199,25,9,17,25,152,59.21052631578947,0.36,111.84210526315789,0.68,164.47368421052633,1.0
epsilon,Epsilon Greedy,train,9,200,224,25,9,16,25,179,50.279329608938546,0.36,89.3854748603352,0.64,139.66480446927375,1.0
epsilon,Epsilon Greedy,train,10,225,249,25,6,19,25,151,39.735099337748345,0.24,125.82781456953643,0.76,165.56291390728478,1.0
epsilon,Epsilon Greedy,train,11,250,274,25,7,20,25,163,42.94478527607362,0.28,122.69938650306749,0.8,153.37423312883436,1.0
epsilon,Epsilon Greedy,train,12,275,299,25,10,18,25,140,71.42857142857143,0.4,128.57142857142858,0.72,178.57142857142858,1.0
epsilon,Epsilon Greedy,train,13,300,324,25,11,17,25,190,57.89473684210526,0.44,89.47368421052632,0.68,131.57894736842104,1.0
epsilon,Epsilon Greedy,train,14,325,349,25,11,14,25,178,61.79775280898876,0.44,78.65168539325843,0.56,140.4494382022472,1.0
epsilon,Epsilon Greedy,train,15,350,374,25,12,16,25,197,60.91370558375635,0.48,81.21827411167513,0.64,126.90355329949239,1.0
epsilon,Epsilon Greedy,train,16,375,399,25,15,11,25,169,88.75739644970415,0.6,65.08875739644971,0.44,147.92899408284023,1.0
epsilon,Epsilon Greedy,train,17,400,424,25,13,13,25,155,83.87096774193549,0.52,83.87096774193549,0.52,161.29032258064515,1.0
epsilon,Epsilon Greedy,train,18,425,449,25,10,17,25,142,70.4225352112676,0.4,119.71830985915493,0.68,176.05633802816902,1.0
epsilon,Epsilon Greedy,train,19,450,474,25,16,11,25,166,96.3855421686747,0.64,66.26506024096386,0.44,150.6024096385542,1.0
epsilon,Epsilon Greedy,train,20,475,499,25,13,14,25,132,98.48484848484848,0.52,106.06060606060606,0.56,189.3939393939394,1.0
