series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,699.4107947959565,11.656846579932608,1.398821589591913,1.1216310274321586,0.8150949237031145,0.2788823558948934,0.8292652441887185,1.8979184560012072,3.011214038776233,4.951720339246094,699.0292708300008,1.3980585416600015,2537,5.074,275.6841918785796
epsilon,Epsilon Greedy,baseline,epsilon,test,300,463.08872232213616,7.718145372035603,1.5436290744071206,1.3561670591589063,0.853330303731379,0.5481770979240537,1.0836478917626666,1.887741731130518,3.293220510124232,6.702226917725056,462.9384942690011,1.5431283142300039,1697,5.656666666666666,272.8866955345528
noisy,NoisyNet DQN,baseline,noisy,train,500,764.8756952537224,12.747928254228706,1.5297513905074447,1.3803571958560497,1.0361807288964135,0.2816613242030144,0.8490311284549534,1.9452008322114123,3.4037452575750637,11.120642718859015,764.362564817997,1.528725129635994,2720,5.44,281.20429972563323
noisy,NoisyNet DQN,baseline,noisy,test,300,471.66284829750657,7.86104747162511,1.572209494325022,1.3638799919281155,0.8800707943640341,0.5484840581193566,1.0888664996018635,1.9162213149247689,3.520202791807242,6.6230919398367405,471.5261022009977,1.5717536740033256,1718,5.726666666666667,274.5418208949398
rnd,DQN + RND,baseline,rnd,train,500,707.1522825974971,11.785871376624952,1.4143045651949941,1.149809827329591,0.8387493872190221,0.2856683922000229,0.8527565143303946,1.7299718096619472,2.86859684381634,6.557201251853257,706.7189120120061,1.4134378240240122,2510,5.02,281.73397713047694
rnd,DQN + RND,baseline,rnd,test,300,999.2715406147763,16.65452567691294,3.330905135382588,1.3811717566568404,8.512436489325694,0.5519337360747159,1.1027361497981474,1.9339972950983793,13.005596281681223,74.02829021029174,998.9498091399978,3.329832697133326,3585,11.95,278.7368314127688
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,train,500,828.3175556776114,13.805292594626856,1.6566351113552227,1.4007488759234548,0.8787541943227238,0.2885409868322313,1.0996765728341416,1.9971494092606008,3.2908410433679807,8.384423710871488,827.6297654309988,1.6552595308619975,2978,5.956,278.14558619127314
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,test,300,461.2228259057738,7.687047098429563,1.5374094196859127,1.3527044202201068,0.8446135606551647,0.5468583516776562,1.075257997843437,1.855924733332358,3.257454999443146,6.586833815090358,461.08174506099874,1.5369391502033292,1697,5.656666666666666,271.7871690664548
