series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,398.07160471810494,6.634526745301749,0.7961432094362099,0.7861315664922586,0.3096122723525502,0.1437713390041608,0.5903485994931543,0.973757731022488,1.3415835351886924,2.2250732019892894,392.4810797019996,0.7849621594039992,43921,87.842,9.063354766924817
epsilon,Epsilon Greedy,baseline,epsilon,test,300,149.74550830872613,2.495758471812102,0.4991516943624204,0.4814590585010592,0.12626952084303014,0.2594903119897935,0.407359911747335,0.583931783985463,0.7395203580977978,0.8891626610129606,149.86903788099949,0.4995634596033316,23239,77.46333333333334,6.443715663700079
noisy,NoisyNet DQN,baseline,noisy,train,500,483.7353102969355,8.062255171615591,0.967470620593871,0.7819299205148127,0.8203047559816101,0.1792282599781174,0.6375238550026552,0.9273822582399588,2.824203979060984,5.41193599998951,478.9247946360001,0.9578495892720003,47452,94.904,10.194202779586435
noisy,NoisyNet DQN,baseline,noisy,test,300,68.49446895168512,1.1415744825280854,0.22831489650561707,0.20758898249187036,0.09149075563281839,0.0746615229872986,0.17536031348572576,0.24919939151004655,0.4291218313315767,0.6537562180019449,68.55661728299947,0.22852205760999822,6539,21.796666666666667,10.474762035737134
rnd,DQN + RND,baseline,rnd,train,500,458.3945250461984,7.6399087507699734,0.9167890500923968,0.9248313060088548,0.3628476164001998,0.1759967950056307,0.6436540187642095,1.1451591872464633,1.4729921544596434,2.438484953978332,449.57896053399827,0.8991579210679965,42331,84.662,10.828813990838828
rnd,DQN + RND,baseline,rnd,test,300,144.88961307978025,2.4148268846630043,0.48296537693260083,0.4736677615001099,0.12295783415686815,0.2093622319807764,0.39047701924573625,0.5656681144973845,0.7053544937516564,0.8583834540040698,145.01308818900043,0.4833769606300014,22934,76.44666666666667,6.317677382043265
Karthikeya27adv8,Policy (Karthikeya27adv8),policy,Karthikeya27adv8,train,500,434.2517357142642,7.23752892857107,0.8685034714285285,0.8212739099981263,0.5077345340799753,0.2042649089999031,0.5245973990022321,1.0720920489984564,1.41198190867144,5.373266943992348,3747.523301722001,7.495046603444003,34624,69.248,12.541928596183693
Karthikeya27adv8,Karthikeya27adv8 Pure DQN,policy,Karthikeya27adv8,test,300,160.3634908788954,2.67272484798159,0.5345449695963179,0.48684568249154836,0.24597414654484498,0.2528736759850289,0.40309994448762154,0.5864258514993708,0.8019477002599165,2.049018863996025,160.5076061569971,0.535025353856657,27685,92.28333333333333,5.792432395842347
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,train,500,398.67354436997994,6.644559072832999,0.7973470887399599,0.6554886775011255,0.6409753443759848,0.1418850650006788,0.34317179900062905,0.9936097969966794,1.8947951317000822,5.096878556993033,3837.3044000029995,7.674608800005999,30329,60.658,13.14496173200501
Karthikeya27adv23,Karthikeya27adv23 Pure DQN,policy,Karthikeya27adv23,test,300,61.212451654995675,1.0202075275832612,0.20404150551665226,0.1989277784996375,0.05595177771809734,0.1069288599974243,0.16360496625020451,0.23483313874930895,0.29837758150206356,0.4685813629985205,61.26713549099395,0.20422378496997984,5309,17.696666666666665,11.529940036729267
