method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
Karthikeya27adv8highwayV2,Karthikeya27adv8highwayV2,train,500,251,265,2942,collision,124.42253247769095,85.31611148878314,0.502,0.53,0,0.0,500,1.0,169.9524133242692,collision_or_out_of_road,5.883999999999999
Karthikeya27adv8highwayV2,Karthikeya27adv8highwayV2,test,300,300,12,1592,collision,5.306666666666666,188.44221105527637,1.0,0.04,0,0.0,300,1.0,188.44221105527637,collision_or_out_of_road,5.306666666666666
