episode,cumulative_pools_created
39,1
40,2
40,3
41,4
41,5
42,6
42,7
43,8
43,9
44,10
44,11
44,12
44,13
45,14
45,15
45,16
45,17
46,18
46,19
47,20
47,21
47,22
48,23
50,24
50,25
51,26
52,27
52,28
53,29
53,30
54,31
60,32
61,33
61,34
62,35
62,36
63,37
63,38
63,39
63,40
64,41
64,42
64,43
65,44
65,45
65,46
66,47
68,48
68,49
68,50
68,51
70,52
70,53
71,54
71,55
73,56
73,57
83,58
92,59
92,60
92,61
93,62
93,63
93,64
94,65
95,66
95,67
96,68
96,69
106,70
112,71
112,72
118,73
121,74
121,75
122,76
122,77
122,78
125,79
125,80
127,81
127,82
127,83
132,84
132,85
132,86
132,87
133,88
133,89
135,90
135,91
135,92
136,93
136,94
136,95
137,96
137,97
137,98
137,99
138,100
138,101
138,102
139,103
139,104
140,105
142,106
142,107
142,108
143,109
143,110
143,111
145,112
145,113
145,114
145,115
146,116
147,117
147,118
150,119
150,120
150,121
153,122
153,123
154,124
154,125
154,126
154,127
155,128
155,129
156,130
156,131
157,132
157,133
157,134
157,135
157,136
158,137
161,138
161,139
161,140
163,141
163,142
163,143
164,144
165,145
165,146
165,147
166,148
171,149
171,150
172,151
172,152
172,153
173,154
173,155
173,156
173,157
174,158
175,159
175,160
177,161
177,162
179,163
179,164
179,165
179,166
180,167
181,168
181,169
183,170
183,171
183,172
185,173
185,174
189,175
190,176
190,177
190,178
197,179
198,180
198,181
199,182
199,183
199,184
199,185
201,186
201,187
201,188
202,189
202,190
202,191
206,192
206,193
206,194
207,195
207,196
207,197
208,198
210,199
217,200
218,201
218,202
218,203
221,204
223,205
224,206
224,207
224,208
224,209
225,210
225,211
225,212
230,213
230,214
230,215
231,216
232,217
232,218
232,219
233,220
234,221
234,222
236,223
236,224
236,225
236,226
237,227
239,228
243,229
243,230
243,231
243,232
248,233
248,234
248,235
255,236
255,237
256,238
256,239
258,240
258,241
260,242
260,243
260,244
260,245
261,246
262,247
262,248
262,249
266,250
266,251
266,252
299,253
299,254
299,255
299,256
300,257
302,258
319,259
319,260
319,261
336,262
336,263
337,264
337,265
340,266
356,267
359,268
361,269
361,270
361,271
361,272
362,273
362,274
365,275
365,276
365,277
371,278
371,279
372,280
388,281
390,282
390,283
390,284
