method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv20,Karthikeya27adv20,train,500,0,0.0,40864,40864,491,0.982,12.015465935787,collision_or_out_of_road_or_policy_safety_stop,83.68580000000003,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv20,Karthikeya27adv20,test,300,0,0.0,22995,22995,299,0.9966666666666667,13.002826701456838,collision_or_out_of_road_or_policy_safety_stop,76.68250000000002,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
