method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
rnd,DQN + RND,train,500,515.6249617640024,508.139667012,512.4254853469574,504.93777630499903,1.0248509706939148,1.009875552609998
rnd,DQN + RND,test,300,159.51385718999882,159.61932914199997,157.55364137706056,157.65770534200124,0.5251788045902018,0.5255256844733375
