method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
noisy,NoisyNet DQN,train,1,0.3357231649570167,0.3356625589999993,0.3356235451065004,0.33556682900000023,0.3356235451065004,0.33556682900000023
noisy,NoisyNet DQN,test,1,0.2907720194198191,0.29073295000000066,0.2906191973015666,0.2905828899999996,0.2906191973015666,0.2905828899999996
