pool_id,status,promotion_evidence_visits,absorbed_candidate_visits,absorbed_candidate_action_evidence,active_pool_mask_visits,matched_state_count,exploration_pass,actions_tried,remaining_actions,coverage_percent,unknown_actions,safe_actions,blocked_actions,unknown_mask,safe_mask,blocked_mask,total_action_attempts,total_safe_outcomes,total_collision_outcomes,total_out_of_road_outcomes,total_warnings,action_attempt_counts,safe_outcome_counts,collision_outcome_counts,out_of_road_outcome_counts,warning_counts,first_episode_created,last_episode_visited,mean_general_cosine_similarity,mean_general_rms_distance,mean_safety_cosine_similarity,mean_safety_rms_distance,centroid_updates,centroid_frozen_by_stability,centroid_frozen_by_cap
3,ACTIVE,3,0,0,0,0,INITIAL,2,7,22.22222222222222,7,0,2,487,0,24,3,0,1,0,2,0|0|0|1|2|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|1|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|2|0|0|0|0,329,329,0.0,0.0,0.0,0.0,0,False,False
51,ACTIVE,3,0,0,0,0,INITIAL,3,5,33.333333333333336,5,0,4,109,0,402,4,0,0,3,2,0|1|0|0|1|0|0|1|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|1|0|0|1|0|0|1|0,0|0|0|0|0|0|0|0|2,348,348,0.0,0.0,0.0,0.0,0,False,False
79,ACTIVE,3,3,1,1,1,INITIAL,5,4,55.55555555555556,5,0,4,47,0,464,7,0,0,3,4,0|0|0|1|1|0|3|1|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|1|0|0|1|1,0|0|0|1|0|0|3|0|0,357,371,0.9278994798660278,0.25418755412101746,0.9997208714485168,0.01989917643368244,2,False,False
149,ACTIVE,3,1,1,3,3,INITIAL,6,3,66.66666666666667,7,0,2,439,0,72,7,1,0,2,4,0|1|0|1|1|0|1|1|2,0|0|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|1|0|0|1|0|0,0|1|0|0|1|0|0|1|1,362,391,0.8782285253206888,0.29994399348894757,0.9998981555302938,0.010899570615341267,4,False,False
263,ACTIVE,3,0,0,0,0,INITIAL,2,7,22.22222222222222,7,0,2,247,0,264,3,0,0,1,2,0|0|0|2|0|0|0|0|1,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|1,0|0|0|2|0|0|0|0|0,363,363,0.0,0.0,0.0,0.0,0,False,False
270,ACTIVE,3,0,0,0,0,INITIAL,2,7,22.22222222222222,8,0,1,495,0,16,3,0,0,0,3,0|0|0|0|2|0|1|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|2|0|1|0|0,365,365,0.0,0.0,0.0,0.0,0,False,False
207,ACTIVE,3,0,0,1,1,INITIAL,4,5,44.44444444444444,7,0,2,431,0,80,4,1,0,0,6,0|0|0|1|1|0|1|0|1,0|0|0|0|1|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|1|2|0|2|0|1,375,392,0.8622995018959045,0.22915907204151154,0.9995781183242798,0.024801576510071754,1,False,False
261,ACTIVE,3,0,0,0,0,INITIAL,2,7,22.22222222222222,8,0,1,383,0,128,3,1,0,1,1,0|0|0|2|0|0|0|1|0,0|0|0|1|0|0|0|0|0,0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|1|0,0|0|0|1|0|0|0|0|0,386,386,0.0,0.0,0.0,0.0,0,False,False
