series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,425.448888956249,7.090814815937483,0.850897777912498,0.839918674006185,0.30473761905621294,0.1926196080021327,0.6377447390004818,1.0380793984986667,1.3560087510013543,2.377754601999186,421.47696202999964,0.8429539240599992,45134,90.268,9.426350178496234
epsilon,Epsilon Greedy,baseline,epsilon,test,300,155.30781103698246,2.588463517283041,0.5176927034566082,0.5044566225042217,0.13528021467440735,0.2676219800050603,0.416575833751267,0.5920715322536125,0.7702491396987171,1.1823962030030088,155.42810451599968,0.5180936817199989,22987,76.62333333333333,6.756332319875689
noisy,NoisyNet DQN,baseline,noisy,train,500,493.10686421715945,8.218447736952658,0.9862137284343189,0.831754880004155,0.6609712395286049,0.1874628649966325,0.6904170717461966,1.0061901567605673,2.175133247651683,4.585532045995933,489.6036185120015,0.979207237024003,47462,94.924,10.389508748412613
noisy,NoisyNet DQN,baseline,noisy,test,300,157.76685569314577,2.6294475948857627,0.5258895189771525,0.507128041004762,0.13540775148886863,0.2741569629870355,0.4234560222539585,0.6175736592522298,0.779642915250588,0.948824656996294,157.88722912000048,0.5262907637333349,23240,77.46666666666667,6.788591036710232
rnd,DQN + RND,baseline,rnd,train,500,495.3250877979008,8.255418129965014,0.9906501755958016,0.999357027001679,0.3969937333894131,0.1608942410093732,0.7372887559904484,1.2073468587477691,1.5993931431374206,4.2228684129950125,485.9055380529967,0.9718110761059934,44752,89.504,11.06822237660665
rnd,DQN + RND,baseline,rnd,test,300,154.22563248788356,2.5704272081313926,0.5140854416262786,0.49662271249690093,0.13154048422002307,0.2664133540092734,0.41403088749939343,0.6060320819997287,0.7526650580002753,0.9476721520040884,154.3400986220015,0.5144669954066717,23270,77.56666666666666,6.62765932479087
Karthikeya27adv8,Policy (Karthikeya27adv8),policy,Karthikeya27adv8,train,500,298.98042652598815,4.983007108766469,0.5979608530519763,0.48104072349815397,0.4207982822056035,0.1479627640073886,0.32001894300265116,0.769375990741537,1.2358501831411557,3.566288952002651,2611.4414692670016,5.222882938534003,21422,42.844,13.956699959200268
Karthikeya27adv8,Karthikeya27adv8 Pure DQN,policy,Karthikeya27adv8,test,300,61.49333201101399,1.0248888668502332,0.20497777337004663,0.19885091151081719,0.05608765362673761,0.104647713000304,0.16551667674502824,0.23350498974104988,0.29756683459854694,0.4540658549958607,61.546459913997296,0.20515486637999097,5218,17.393333333333334,11.784847069952853
Karthikeya27adv20,Policy (Karthikeya27adv20),policy,Karthikeya27adv20,train,500,508.97416291411355,8.482902715235225,1.0179483258282271,0.9909923064988106,0.322930846842142,0.4403876330034109,0.8364732022509997,1.1308530910009722,1.4746615334523079,3.668256270000711,4597.046484380003,9.194092968760005,40864,81.728,12.455319178595182
Karthikeya27adv20,Karthikeya27adv20 Pure DQN,policy,Karthikeya27adv20,test,300,148.75606778691144,2.479267796448524,0.4958535592897048,0.4823262429999886,0.12765120369711924,0.2663549460048671,0.39730337599576154,0.5819209399996907,0.7378008784988197,1.001516536998679,148.87335279400395,0.4962445093133465,22995,76.65,6.469061438874166
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,train,500,406.12496817088686,6.768749469514781,0.8122499363417737,0.7613530619964877,0.3570859950948524,0.2193112340028165,0.628410119248656,0.9252696435032703,1.2605465972010272,3.641268131999823,3399.713161783003,6.799426323566006,31646,63.292,12.833374460307365
Karthikeya27adv23,Karthikeya27adv23 Pure DQN,policy,Karthikeya27adv23,test,300,148.09577708190045,2.4682629513650074,0.4936525902730015,0.48016665850082063,0.12629136932558985,0.2640972250010236,0.40252706649698666,0.573590754000179,0.7414405145511411,0.8815026100055547,148.21255912699917,0.49404186375666387,23239,77.46333333333334,6.372725895344053
