method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
rnd,DQN + RND,train,500,277,267,2274,collision,23.41095524342165,121.8117854001759,0.554,0.534,0,0.0,500,1.0,219.8768689533861,collision_or_out_of_road,4.547999999999999
rnd,DQN + RND,test,300,236,65,5963,collision,67.98331424096261,39.577393929230254,0.7866666666666666,0.21666666666666667,0,0.0,299,0.9966666666666667,50.142545698473924,collision_or_out_of_road,19.87666666666667
