method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
rnd,DQN + RND,train,500,707.2049793461338,706.7704478319997,707.1522825974971,706.7189120120061,1.4143045651949941,1.4134378240240122
rnd,DQN + RND,test,300,999.2902993806638,998.9676843800003,999.2715406147763,998.9498091399978,3.330905135382588,3.329832697133326
