pool_representation,safety_vector_names,calibration_target_states,calibration_states_collected,calibration_complete,general_similarity_threshold,general_rms_threshold,candidate_general_rms_threshold,safety_similarity_threshold,safety_rms_threshold,candidate_safety_rms_threshold,close_enough_fallback_enabled,normal_general_cosine_relaxation,normal_general_rms_relaxation,normal_general_relaxation_requires_both_gates,normal_general_relaxation_keeps_safety_gates_strict,capacity_fallback_scope,capacity_fallback_general_variation,capacity_fallback_general_cosine_relaxation,capacity_fallback_general_rms_relaxation,capacity_fallback_safety_improvement,capacity_fallback_directional_features,capacity_fallback_speed_directional,close_enough_safety_gates_relaxed,general_normalizer_observation_count,general_normalizer_frozen,general_normalizer_mean_absolute_mean,general_normalizer_mean_standard_deviation,general_normalizer_min_standard_deviation,general_normalizer_max_standard_deviation,safety_normalizer_observation_count,safety_normalizer_frozen,safety_normalizer_mean_absolute_mean,safety_normalizer_mean_standard_deviation,safety_normalizer_min_standard_deviation,safety_normalizer_max_standard_deviation
general observation AND safety vector,lane_boundary_clearance|nearest_collision_hazard_center_distance|absolute_lane_offset|absolute_heading_error|ego_speed_km_h,100,100,True,0.88,0.35,0.5,0.95,0.2,0.3,True,0.03,0.1,True,True,candidate_hard_limit_permanent_full_or_eviction,0.2,0.03,0.2,0.05,lane_clearance:+|threat_distance:+|lane_offset:-|heading_error:-,False,False,50,True,0.20035756782203032,0.1103940127174358,0.001,2.3974093919641297,50,True,26.760767430305485,4.842874880809107,0.5663532140203045,13.572683143429602
