method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv8highwayV4,Karthikeya27adv8highwayV4,train,500,0,0.0,2974,2974,499,0.998,167.78749159381306,collision_or_out_of_road_or_policy_safety_stop,5.947999999999997,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv8highwayV4,Karthikeya27adv8highwayV4,test,300,0,0.0,1794,1794,300,1.0,167.22408026755852,collision_or_out_of_road_or_policy_safety_stop,5.98,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
