method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
Karthikeya27adv8highwayV4,Karthikeya27adv8highwayV4,train,500,473.7101584800039,473.741034502,473.46785232500406,473.49941562399977,0.9469357046500081,0.9469988312479996
Karthikeya27adv8highwayV4,Karthikeya27adv8highwayV4,test,300,280.2441417439986,280.4491468709999,280.23484771404765,280.44041899699977,0.9341161590468254,0.9348013966566658
