episode,cumulative_pools_created
39,1
40,2
40,3
41,4
42,5
45,6
49,7
50,8
52,9
52,10
53,11
53,12
54,13
54,14
58,15
59,16
63,17
63,18
65,19
66,20
66,21
67,22
71,23
71,24
71,25
72,26
76,27
76,28
77,29
77,30
78,31
78,32
78,33
80,34
85,35
88,36
90,37
90,38
99,39
101,40
108,41
108,42
108,43
109,44
109,45
110,46
111,47
112,48
123,49
124,50
128,51
128,52
133,53
133,54
134,55
135,56
135,57
136,58
137,59
138,60
138,61
139,62
140,63
144,64
144,65
145,66
145,67
145,68
146,69
146,70
148,71
149,72
149,73
149,74
150,75
151,76
152,77
152,78
152,79
153,80
154,81
155,82
156,83
158,84
159,85
161,86
161,87
164,88
165,89
168,90
168,91
169,92
172,93
173,94
177,95
184,96
184,97
184,98
184,99
186,100
190,101
190,102
191,103
191,104
191,105
194,106
194,107
197,108
198,109
199,110
200,111
200,112
200,113
202,114
204,115
204,116
206,117
206,118
206,119
206,120
206,121
207,122
207,123
207,124
208,125
208,126
208,127
211,128
211,129
212,130
212,131
212,132
213,133
213,134
213,135
215,136
217,137
218,138
219,139
219,140
220,141
220,142
221,143
221,144
221,145
222,146
223,147
224,148
224,149
224,150
225,151
225,152
225,153
225,154
226,155
226,156
226,157
226,158
227,159
227,160
228,161
229,162
230,163
231,164
231,165
231,166
232,167
232,168
232,169
232,170
233,171
233,172
233,173
234,174
234,175
234,176
236,177
236,178
236,179
237,180
238,181
239,182
239,183
240,184
243,185
243,186
243,187
243,188
243,189
243,190
243,191
244,192
244,193
248,194
250,195
250,196
250,197
250,198
251,199
252,200
254,201
254,202
258,203
259,204
261,205
261,206
261,207
263,208
263,209
263,210
264,211
266,212
266,213
267,214
268,215
269,216
269,217
270,218
271,219
271,220
271,221
274,222
274,223
274,224
279,225
280,226
280,227
281,228
289,229
290,230
294,231
294,232
294,233
296,234
296,235
296,236
308,237
314,238
315,239
322,240
323,241
325,242
325,243
325,244
325,245
325,246
325,247
325,248
328,249
329,250
330,251
331,252
332,253
333,254
336,255
341,256
341,257
345,258
346,259
349,260
350,261
354,262
355,263
357,264
358,265
359,266
360,267
360,268
361,269
362,270
366,271
370,272
371,273
371,274
375,275
384,276
389,277
390,278
391,279
