method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv23,Karthikeya27adv23,train,500,0,0.0,30026,30026,498,0.996,16.58562579098115,collision_or_out_of_road_or_policy_safety_stop,60.41499999999998,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv23,Karthikeya27adv23,test,300,0,0.0,22724,22724,299,0.9966666666666667,13.157894736842104,collision_or_out_of_road_or_policy_safety_stop,75.78000000000004,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
