series_id,method,source_kind,source_name,phase,episodes,summed_episode_wall_time_seconds,summed_episode_wall_time_minutes,average_wall_time_seconds_per_episode,median_wall_time_seconds_per_episode,std_wall_time_seconds_per_episode,min_wall_time_seconds_per_episode,p25_wall_time_seconds_per_episode,p75_wall_time_seconds_per_episode,p95_wall_time_seconds_per_episode,max_wall_time_seconds_per_episode,summed_episode_cpu_time_seconds,average_cpu_time_seconds_per_episode,total_environment_steps,average_environment_steps_per_episode,average_wall_time_ms_per_environment_step
epsilon,Epsilon Greedy,baseline,epsilon,train,500,392.2010607670236,6.53668434611706,0.7844021215340472,0.778342329984298,0.3031062905989848,0.137017494009342,0.58258108276641,0.9880552924805671,1.2673492453614017,2.591904457018245,386.7121227490004,0.7734242454980008,43042,86.084,9.112054755053752
epsilon,Epsilon Greedy,baseline,epsilon,test,300,148.13478884342476,2.4689131473904125,0.49378262947808255,0.48082402900035953,0.12418580170738965,0.2550205570005346,0.40359280151460547,0.5747135005076416,0.7431267869105797,0.8603978019964416,148.25816341999985,0.49419387806666615,23234,77.44666666666667,6.3757763985290845
noisy,NoisyNet DQN,baseline,noisy,train,500,453.26300913776504,7.554383485629417,0.90652601827553,0.7376819399942178,0.7768668493882698,0.1624259719974361,0.5724699552665697,0.8909469112477382,2.859893618905332,5.527951141993981,448.18803281100077,0.8963760656220016,45164,90.328,10.035935903324884
noisy,NoisyNet DQN,baseline,noisy,test,300,125.76449345401488,2.096074890900248,0.4192149781800496,0.4019839270040393,0.14191195025435926,0.153492412995547,0.3096845457475865,0.5109723417408532,0.6578848931807444,0.8769023700151592,125.8734633699986,0.41957821123332867,18799,62.663333333333334,6.6899565643925145
rnd,DQN + RND,baseline,rnd,train,500,486.1319397180923,8.102198995301539,0.9722638794361846,0.9636080725031206,0.3384892964534249,0.2158834000001661,0.7500883912580321,1.1774992575010401,1.5096355601141105,2.7106056610064115,476.6396839959998,0.9532793679919996,45341,90.682,10.721685444037236
rnd,DQN + RND,baseline,rnd,test,300,145.2025831931096,2.4200430532184933,0.48400861064369866,0.46902716449403664,0.12707285001822605,0.2476964359811972,0.38620564475422725,0.5663555144783459,0.7046054501683102,1.044597512984183,145.32766434799896,0.4844255478266632,23316,77.72,6.227594063866427
Karthikeya27adv8,Policy (Karthikeya27adv8),policy,Karthikeya27adv8,train,500,1360.6170297228673,22.67695049538112,2.7212340594457345,1.6739769624837209,2.409868802626503,0.1559324309928342,0.34921998099889606,5.117606730484113,5.98158283165394,9.934784765006045,15220.984134963006,30.44196826992601,125098,250.196,10.876409133022648
Karthikeya27adv8,Karthikeya27adv8 Pure DQN,policy,Karthikeya27adv8,test,300,62.813278719986556,1.0468879786664427,0.2093775957332885,0.2033288154925685,0.06033675020740751,0.1091640350059606,0.16878109524986937,0.2383733699825825,0.30437086377351086,0.5268973070196807,62.86688739698366,0.20955629132327885,5349,17.83,11.74299471302796
Karthikeya27adv20,Policy (Karthikeya27adv20),policy,Karthikeya27adv20,train,500,1179.7719003910534,19.662865006517556,2.359543800782107,1.0762406485009706,2.1125096543248714,0.1544104460044764,0.38451861625071615,4.713656728004935,5.3708839557548345,6.220298610001919,11705.273570435016,23.410547140870033,125126,250.252,9.42867110265695
Karthikeya27adv20,Karthikeya27adv20 Pure DQN,policy,Karthikeya27adv20,test,300,400.27011384098296,6.671168564016383,1.3342337128032766,1.3148557075001008,0.2743779500060602,0.2458487269977922,1.1598426027503592,1.5166098489989963,1.7832316532007098,2.0436611519980943,400.61632157598615,1.3353877385866204,148419,494.73,2.696892674394673
Karthikeya27adv23,Policy (Karthikeya27adv23),policy,Karthikeya27adv23,train,500,1579.3617590529975,26.322695984216626,3.158723518105995,3.1889097044986556,2.6075249877440756,0.1733080479971249,0.5226790462529607,5.413413960252001,7.527829266349726,9.902505099998962,14645.118036005017,29.290236072010032,141827,283.654,11.135832803718596
Karthikeya27adv23,Karthikeya27adv23 Pure DQN,policy,Karthikeya27adv23,test,300,366.98501654293796,6.116416942382299,1.2232833884764598,1.40357708800002,0.6316837968997675,0.1345361369967577,0.9518433497469232,1.6650655997491413,2.0479028567533533,2.5717830110006616,367.21503213998767,1.2240501071332923,114415,381.3833333333333,3.2074904212117112
