method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
epsilon,Epsilon Greedy,train,500,400.4496246109993,396.193522345,397.5023319410975,393.24413488400006,0.795004663882195,0.7864882697680001
epsilon,Epsilon Greedy,test,300,146.0437988929989,146.16600633000002,144.12236640806077,144.2431588230006,0.48040788802686923,0.480810529410002
