method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
rnd,DQN + RND,train,500,273,262,2085,collision,6.087466028154481,130.93525179856115,0.546,0.524,0,0.0,500,1.0,239.8081534772182,collision_or_out_of_road,4.169999999999999
rnd,DQN + RND,test,300,300,0,1710,collision,5.700000000000001,175.43859649122808,1.0,0.0,0,0.0,300,1.0,175.43859649122808,collision_or_out_of_road,5.700000000000001
