series_id,method,phase,block,episode_start,episode_end,episodes_in_block,collision_count,out_of_road_count,safety_failure_count,total_steps,collisions_per_1000_steps,collision_rate,out_of_road_per_1000_steps,out_of_road_rate,safety_failures_per_1000_steps,safety_failure_rate
epsilon,Epsilon Greedy,train,1,0,24,25,0,25,25,47,0.0,0.0,531.9148936170212,1.0,531.9148936170212,1.0
epsilon,Epsilon Greedy,train,2,25,49,25,0,25,25,45,0.0,0.0,555.5555555555555,1.0,555.5555555555555,1.0
epsilon,Epsilon Greedy,train,3,50,74,25,0,25,25,109,0.0,0.0,229.3577981651376,1.0,229.3577981651376,1.0
epsilon,Epsilon Greedy,train,4,75,99,25,0,25,25,86,0.0,0.0,290.69767441860466,1.0,290.69767441860466,1.0
epsilon,Epsilon Greedy,train,5,100,124,25,0,25,25,84,0.0,0.0,297.6190476190476,1.0,297.6190476190476,1.0
epsilon,Epsilon Greedy,train,6,125,149,25,0,25,25,111,0.0,0.0,225.22522522522522,1.0,225.22522522522522,1.0
epsilon,Epsilon Greedy,train,7,150,174,25,0,25,25,58,0.0,0.0,431.0344827586207,1.0,431.0344827586207,1.0
epsilon,Epsilon Greedy,train,8,175,199,25,0,25,25,122,0.0,0.0,204.91803278688525,1.0,204.91803278688525,1.0
epsilon,Epsilon Greedy,train,9,200,224,25,0,25,25,119,0.0,0.0,210.08403361344537,1.0,210.08403361344537,1.0
epsilon,Epsilon Greedy,train,10,225,249,25,0,25,25,130,0.0,0.0,192.30769230769232,1.0,192.30769230769232,1.0
epsilon,Epsilon Greedy,train,11,250,274,25,0,25,25,107,0.0,0.0,233.6448598130841,1.0,233.6448598130841,1.0
epsilon,Epsilon Greedy,train,12,275,299,25,0,25,25,96,0.0,0.0,260.4166666666667,1.0,260.4166666666667,1.0
epsilon,Epsilon Greedy,train,13,300,324,25,0,25,25,144,0.0,0.0,173.61111111111111,1.0,173.61111111111111,1.0
epsilon,Epsilon Greedy,train,14,325,349,25,0,25,25,113,0.0,0.0,221.23893805309734,1.0,221.23893805309734,1.0
epsilon,Epsilon Greedy,train,15,350,374,25,0,25,25,140,0.0,0.0,178.57142857142858,1.0,178.57142857142858,1.0
epsilon,Epsilon Greedy,train,16,375,399,25,0,25,25,109,0.0,0.0,229.3577981651376,1.0,229.3577981651376,1.0
epsilon,Epsilon Greedy,train,17,400,424,25,0,25,25,120,0.0,0.0,208.33333333333334,1.0,208.33333333333334,1.0
epsilon,Epsilon Greedy,train,18,425,449,25,0,25,25,91,0.0,0.0,274.72527472527474,1.0,274.72527472527474,1.0
epsilon,Epsilon Greedy,train,19,450,474,25,0,25,25,115,0.0,0.0,217.3913043478261,1.0,217.3913043478261,1.0
epsilon,Epsilon Greedy,train,20,475,499,25,0,25,25,116,0.0,0.0,215.51724137931035,1.0,215.51724137931035,1.0
epsilon,Epsilon Greedy,test,1,0,24,25,0,25,25,234,0.0,0.0,106.83760683760684,1.0,106.83760683760684,1.0
epsilon,Epsilon Greedy,test,2,25,49,25,0,25,25,160,0.0,0.0,156.25,1.0,156.25,1.0
epsilon,Epsilon Greedy,test,3,50,74,25,0,25,25,238,0.0,0.0,105.04201680672269,1.0,105.04201680672269,1.0
epsilon,Epsilon Greedy,test,4,75,99,25,0,25,25,186,0.0,0.0,134.40860215053763,1.0,134.40860215053763,1.0
epsilon,Epsilon Greedy,test,5,100,124,25,0,25,25,266,0.0,0.0,93.98496240601504,1.0,93.98496240601504,1.0
epsilon,Epsilon Greedy,test,6,125,149,25,0,25,25,230,0.0,0.0,108.69565217391305,1.0,108.69565217391305,1.0
epsilon,Epsilon Greedy,test,7,150,174,25,0,25,25,182,0.0,0.0,137.36263736263737,1.0,137.36263736263737,1.0
epsilon,Epsilon Greedy,test,8,175,199,25,0,25,25,222,0.0,0.0,112.61261261261261,1.0,112.61261261261261,1.0
epsilon,Epsilon Greedy,test,9,200,224,25,0,25,25,166,0.0,0.0,150.6024096385542,1.0,150.6024096385542,1.0
epsilon,Epsilon Greedy,test,10,225,249,25,0,25,25,267,0.0,0.0,93.63295880149813,1.0,93.63295880149813,1.0
epsilon,Epsilon Greedy,test,11,250,274,25,0,25,25,162,0.0,0.0,154.320987654321,1.0,154.320987654321,1.0
epsilon,Epsilon Greedy,test,12,275,299,25,0,25,25,201,0.0,0.0,124.37810945273633,1.0,124.37810945273633,1.0
noisy,NoisyNet DQN,train,1,0,24,25,4,23,25,63,63.492063492063494,0.16,365.07936507936506,0.92,396.8253968253968,1.0
noisy,NoisyNet DQN,train,2,25,49,25,9,16,25,104,86.53846153846153,0.36,153.84615384615384,0.64,240.3846153846154,1.0
noisy,NoisyNet DQN,train,3,50,74,25,21,5,25,131,160.3053435114504,0.84,38.16793893129771,0.2,190.83969465648855,1.0
noisy,NoisyNet DQN,train,4,75,99,25,25,0,25,130,192.30769230769232,1.0,0.0,0.0,192.30769230769232,1.0
noisy,NoisyNet DQN,train,5,100,124,25,25,0,25,134,186.56716417910448,1.0,0.0,0.0,186.56716417910448,1.0
noisy,NoisyNet DQN,train,6,125,149,25,25,0,25,138,181.15942028985506,1.0,0.0,0.0,181.15942028985506,1.0
noisy,NoisyNet DQN,train,7,150,174,25,25,0,25,158,158.22784810126583,1.0,0.0,0.0,158.22784810126583,1.0
noisy,NoisyNet DQN,train,8,175,199,25,25,0,25,119,210.08403361344537,1.0,0.0,0.0,210.08403361344537,1.0
noisy,NoisyNet DQN,train,9,200,224,25,25,0,25,142,176.05633802816902,1.0,0.0,0.0,176.05633802816902,1.0
noisy,NoisyNet DQN,train,10,225,249,25,25,0,25,196,127.55102040816327,1.0,0.0,0.0,127.55102040816327,1.0
noisy,NoisyNet DQN,train,11,250,274,25,25,0,25,148,168.9189189189189,1.0,0.0,0.0,168.9189189189189,1.0
noisy,NoisyNet DQN,train,12,275,299,25,25,0,25,121,206.61157024793388,1.0,0.0,0.0,206.61157024793388,1.0
noisy,NoisyNet DQN,train,13,300,324,25,25,0,25,145,172.41379310344828,1.0,0.0,0.0,172.41379310344828,1.0
noisy,NoisyNet DQN,train,14,325,349,25,25,0,25,126,198.4126984126984,1.0,0.0,0.0,198.4126984126984,1.0
noisy,NoisyNet DQN,train,15,350,374,25,25,0,25,136,183.8235294117647,1.0,0.0,0.0,183.8235294117647,1.0
noisy,NoisyNet DQN,train,16,375,399,25,25,0,25,149,167.78523489932886,1.0,0.0,0.0,167.78523489932886,1.0
noisy,NoisyNet DQN,train,17,400,424,25,25,0,25,163,153.37423312883436,1.0,0.0,0.0,153.37423312883436,1.0
noisy,NoisyNet DQN,train,18,425,449,25,25,0,25,131,190.83969465648855,1.0,0.0,0.0,190.83969465648855,1.0
noisy,NoisyNet DQN,train,19,450,474,25,25,0,25,150,166.66666666666666,1.0,0.0,0.0,166.66666666666666,1.0
noisy,NoisyNet DQN,train,20,475,499,25,25,0,25,157,159.23566878980893,1.0,0.0,0.0,159.23566878980893,1.0
