method,method_label,phase,episodes,collision_count,out_of_road_count,total_steps,collision_rmst_event_definition,collision_rmst,collisions_per_1000_steps,collision_rate,out_of_road_rate,goal_count,goal_rate,combined_safety_failure_count,combined_safety_failure_rate,combined_safety_failures_per_1000_steps,combined_safety_rmst_event_definition,combined_safety_rmst
epsilon,Epsilon Greedy,train,500,213,325,2635,collision,69.41758446290689,80.83491461100569,0.426,0.65,0,0.0,500,1.0,189.75332068311195,collision_or_out_of_road,5.269999999999998
epsilon,Epsilon Greedy,test,300,300,0,1703,collision,5.676666666666667,176.15971814445098,1.0,0.0,0,0.0,300,1.0,176.15971814445098,collision_or_out_of_road,5.676666666666667
