method,method_label,phase,episodes,policy_safety_stop_count,policy_safety_stop_rate,environment_steps,policy_decision_opportunities,policy_adjusted_safety_failure_count,policy_adjusted_safety_failure_rate,policy_adjusted_safety_failures_per_1000_decisions,policy_adjusted_safety_rmst_event_definition,policy_adjusted_safety_rmst,metric_treatment
Karthikeya27adv23,Karthikeya27adv23,train,500,0,0.0,4343,4343,500,1.0,115.12779184895234,collision_or_out_of_road_or_policy_safety_stop,8.685999999999996,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
Karthikeya27adv23,Karthikeya27adv23,test,300,0,0.0,2009,2009,300,1.0,149.32802389248383,collision_or_out_of_road_or_policy_safety_stop,6.696666666666667,canonical_collision_metrics_unchanged;policy_stop_is_separate_policy_failure
