method,method_label,phase,episodes,phase_wall_time_seconds,phase_cpu_time_seconds,summed_episode_wall_time_seconds,summed_episode_cpu_time_seconds,average_wall_time_seconds_per_episode,average_cpu_time_seconds_per_episode
epsilon,Epsilon Greedy,train,500,626.1898122439161,625.886469887,626.1511631621979,625.8490730269993,1.2523023263243958,1.2516981460539987
epsilon,Epsilon Greedy,test,300,424.83104286389425,424.6679469740001,424.8160550086759,424.65389768399973,1.4160535166955863,1.4155129922799992
